bucket,exclusive_wall_s,filename,function,inclusive_fraction_of_solver,inclusive_wall_s,line,primitive_calls,total_calls,window
Python orchestration/allocation,0.022738301000000002,~,<method 'items' of 'dict' objects>,8.885213259877603e-05,0.022738301000000002,0,151712,151712,brusselator_steps_1_100
Python orchestration/allocation,0.00926537,~,<method 'values' of 'dict' objects>,3.620533846467779e-05,0.00926537,0,52030,52030,brusselator_steps_1_100
Python orchestration/allocation,0.0032606980000000002,~,<method 'update' of 'dict' objects>,1.2741495992183576e-05,0.0032606980000000002,0,4048,4048,brusselator_steps_1_100
Python orchestration/allocation,0.37457308100000003,~,<method 'append' of 'list' objects>,0.0014636809083028708,0.37457308100000003,0,3197610,3197610,brusselator_steps_1_100
Python orchestration/allocation,0.007197938,~,<method 'extend' of 'list' objects>,2.8126645944820972e-05,0.007197938,0,30488,30488,brusselator_steps_1_100
Python orchestration/allocation,2.56e-06,~,<method 'as_integer_ratio' of 'float' objects>,1.0003450101784941e-08,2.56e-06,0,6,6,brusselator_steps_1_100
Python orchestration/allocation,0.387868233,~,<method 'hex' of 'float' objects>,0.00151563301362617,0.387868233,0,631940,631940,brusselator_steps_1_100
other,0.039073235000000005,/srv/local/shengenli/torch_tm_flowpipe_c4_perf_batch_20260829/experiments/profile_c4_reference_solver.py,_run_brusselator_steps,0.9999998555048764,255.91167087800002,117,1,1,brusselator_steps_1_100
other,0.001568713,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/dataclasses.py,replace,8.505101303238485e-06,0.002176555,1455,100,100,brusselator_steps_1_100
other,0.050095827,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/json/encoder.py,iterencode,0.00019575433816490265,0.050095827,205,200,200,brusselator_steps_1_100
other,1.1141e-05,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,_add,7.067281193003221e-08,1.8086000000000003e-05,452,4,4,brusselator_steps_1_100
other,1.339e-05,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,_sub,8.815931161967581e-08,2.2561000000000003e-05,468,6,6,brusselator_steps_1_100
other,7.1897e-05,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,__new__,4.3718203022957e-07,0.00011188,62,32,32,brusselator_steps_1_100
other,1.8195e-05,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,_richcmp,1.268601592009563e-07,3.2465e-05,699,12,12,brusselator_steps_1_100
other,0.110250152,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.0006266180994354383,0.16035890800000002,1847,48856,48856,brusselator_steps_1_100
outward interval/roundoff accounting,6.04150477,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_as_tensor,0.08360778395898961,21.396210783,15,3497432,3497432,brusselator_steps_1_100
Python orchestration/allocation,0.000468228,~,<built-in method torch._C._has_torch_function>,1.8296466540072496e-06,0.000468228,0,1612,1612,brusselator_steps_1_100
Python orchestration/allocation,0.32765597700000004,~,<method 'cpu' of 'torch._C.TensorBase' objects>,0.0012803477408090214,0.32765597700000004,0,552434,552434,brusselator_steps_1_100
Python orchestration/allocation,0.098406269,~,<method 'dim' of 'torch._C.TensorBase' objects>,0.00038453211001731496,0.098406269,0,395840,395840,brusselator_steps_1_100
Python orchestration/allocation,0.057995153,~,<method 'item' of 'torch._C.TensorBase' objects>,0.0002266217262425325,0.057995153,0,78098,78098,brusselator_steps_1_100
Python orchestration/allocation,0.961609766,~,<method 'numel' of 'torch._C.TensorBase' objects>,0.0037575841060820676,0.961609766,0,4024099,4024099,brusselator_steps_1_100
Python orchestration/allocation,0.555614787,~,<method 'to' of 'torch._C.TensorBase' objects>,0.002171119061550144,0.555614787,0,361180,361180,brusselator_steps_1_100
Python orchestration/allocation,0.10077151100000001,~,<method 'tolist' of 'torch._C.TensorBase' objects>,0.00039377452420702046,0.10077151100000001,0,79256,79256,brusselator_steps_1_100
Python orchestration/allocation,0.009894687000000001,~,<method 'all' of 'torch._C.TensorBase' objects>,3.866445612393755e-05,0.009894687000000001,0,2024,2024,brusselator_steps_1_100
Python orchestration/allocation,16.088711527,~,<method 'clone' of 'torch._C.TensorBase' objects>,0.06286821209467058,16.088711527,0,8128248,8128248,brusselator_steps_1_100
Python orchestration/allocation,1.012096186,~,<method 'detach' of 'torch._C.TensorBase' objects>,0.003954864724553847,1.012096186,0,561034,561034,brusselator_steps_1_100
Python orchestration/allocation,0.07858915000000001,~,<method 'expand' of 'torch._C.TensorBase' objects>,0.00030709478147136407,0.07858915000000001,0,17768,17768,brusselator_steps_1_100
Python orchestration/allocation,0.131872377,~,<method 'expand_as' of 'torch._C.TensorBase' objects>,0.0005153041965325282,0.131872377,0,21904,21904,brusselator_steps_1_100
Python orchestration/allocation,3.371424251,~,<method 'index_select' of 'torch._C.TensorBase' objects>,0.013174169635478973,3.371424251,0,439048,439048,brusselator_steps_1_100
Python orchestration/allocation,9.323059962,~,<method 'pow' of 'torch._C.TensorBase' objects>,0.036430767627271876,9.323059962,0,3124940,3124940,brusselator_steps_1_100
Python orchestration/allocation,0.0011270850000000001,~,<method 'reciprocal' of 'torch._C.TensorBase' objects>,4.404194749207141e-06,0.0011270850000000001,0,400,400,brusselator_steps_1_100
Python orchestration/allocation,5.955395659000001,~,<method 'reshape' of 'torch._C.TensorBase' objects>,0.023271290355934823,5.955395659000001,0,3771951,3771951,brusselator_steps_1_100
Python orchestration/allocation,0.25721784200000003,~,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,0.0010051038467717981,0.25721784200000003,0,21904,21904,brusselator_steps_1_100
Python orchestration/allocation,0.11443779600000001,~,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,0.00044717686798603296,0.11443779600000001,0,20192,20192,brusselator_steps_1_100
Python orchestration/allocation,0.7817407630000001,~,<method 'sum' of 'torch._C.TensorBase' objects>,0.0030547284043756983,0.7817407630000001,0,154600,154600,brusselator_steps_1_100
Python orchestration/allocation,1.137739812,~,<method 'unbind' of 'torch._C.TensorBase' objects>,0.004445829468029757,1.137739812,0,395840,395840,brusselator_steps_1_100
Python orchestration/allocation,0.04358059,~,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,0.00017029541307474522,0.04358059,0,22016,22016,brusselator_steps_1_100
Python orchestration/allocation,0.43994561800000004,~,<method 'view' of 'torch._C.TensorBase' objects>,0.0017191304832663823,0.43994561800000004,0,161624,161624,brusselator_steps_1_100
Python orchestration/allocation,1.71198099,~,<built-in method torch.as_tensor>,0.006689732972136478,1.71198099,0,440786,440786,brusselator_steps_1_100
Python orchestration/allocation,0.358293717,~,<built-in method torch.nonzero>,0.0014000677030439666,0.358293717,0,48168,48168,brusselator_steps_1_100
Python orchestration/allocation,0.680446941,~,<built-in method torch.tensor>,0.0026589128989084774,0.680446941,0,78456,78456,brusselator_steps_1_100
Python orchestration/allocation,12.752185766,~,<built-in method torch.any>,0.04983041171830983,12.752185766,0,5182306,5182306,brusselator_steps_1_100
range bounding/subdivision,0.28803274300000004,~,<built-in method torch.arange>,0.0011255160829221663,0.28803274300000004,0,38072,38072,brusselator_steps_1_100
Python orchestration/allocation,0.08329111800000001,~,<built-in method torch.full>,0.00032546818079487563,0.08329111800000001,0,20192,20192,brusselator_steps_1_100
Python orchestration/allocation,1.41333459,~,<built-in method torch.is_floating_point>,0.005522742987574874,1.41333459,0,3731055,3731055,brusselator_steps_1_100
Python orchestration/allocation,0.457953459,~,<built-in method torch.ones>,0.001789497881268092,0.457953459,0,78862,78862,brusselator_steps_1_100
Python orchestration/allocation,0.495545557,~,<built-in method torch.zeros>,0.0019363926768010645,0.495545557,0,179132,179132,brusselator_steps_1_100
Python orchestration/allocation,1.8815781450000002,~,<built-in method torch.zeros_like>,0.007352450424264286,1.8815781450000002,0,941577,941577,brusselator_steps_1_100
Python orchestration/allocation,0.008903471000000001,~,<built-in method torch.equal>,3.479118276608956e-05,0.008903471000000001,0,5704,5704,brusselator_steps_1_100
Python orchestration/allocation,3.8248521770000004,~,<built-in method torch.abs>,0.014945983554423049,3.8248521770000004,0,1471841,1471841,brusselator_steps_1_100
Python orchestration/allocation,0.140255756,~,<built-in method torch.clamp>,0.0005480630689977047,0.140255756,0,30288,30288,brusselator_steps_1_100
Python orchestration/allocation,0.513277379,~,<built-in method torch.ones_like>,0.0020056815035943195,0.513277379,0,193074,193074,brusselator_steps_1_100
Python orchestration/allocation,11.614007849,~,<built-in method torch.stack>,0.045382870312191466,11.614007849,0,1754581,1754581,brusselator_steps_1_100
Python orchestration/allocation,1.163637081,~,<built-in method torch.maximum>,0.004547025576707103,1.163637081,0,385649,385649,brusselator_steps_1_100
Python orchestration/allocation,1.026013917,~,<built-in method torch.minimum>,0.004009249618143131,1.026013917,0,328597,328597,brusselator_steps_1_100
Python orchestration/allocation,6.344947003000001,~,<built-in method torch.all>,0.024793500290226724,6.344947003000001,0,2199435,2199435,brusselator_steps_1_100
Python orchestration/allocation,1.099754901,~,<built-in method torch.allclose>,0.0042973997173230225,1.099754901,0,47232,47232,brusselator_steps_1_100
Python orchestration/allocation,0.004889181,~,<built-in method torch.broadcast_tensors>,1.910495241097461e-05,0.004889181,0,1212,1212,brusselator_steps_1_100
Python orchestration/allocation,0.577220543,~,<built-in method torch.cat>,0.0022555456639162925,0.577220543,0,108244,108244,brusselator_steps_1_100
Python orchestration/allocation,0.277914832,~,<built-in method torch.count_nonzero>,0.0010859793572101347,0.277914832,0,78456,78456,brusselator_steps_1_100
Python orchestration/allocation,0.000445437,~,<built-in method torch.empty>,1.7405885949174917e-06,0.000445437,0,100,100,brusselator_steps_1_100
Python orchestration/allocation,0.00031363100000000003,~,<built-in method torch.empty_like>,1.2255437729972317e-06,0.00031363100000000003,0,100,100,brusselator_steps_1_100
Python orchestration/allocation,9.566005206,~,<built-in method torch.full_like>,0.0373800999029828,9.566005206,0,3624258,3624258,brusselator_steps_1_100
Python orchestration/allocation,6.729272314,~,<built-in method torch.isnan>,0.026295288990008547,6.729272314,0,3376432,3376432,brusselator_steps_1_100
Python orchestration/allocation,10.324959575000001,~,<built-in method torch.max>,0.04034578824666373,10.324959575000001,0,1632679,1632679,brusselator_steps_1_100
Python orchestration/allocation,11.004785755,~,<built-in method torch.min>,0.04300227546131884,11.004785755,0,1483253,1483253,brusselator_steps_1_100
Python orchestration/allocation,0.157855784,~,<built-in method torch.sum>,0.0006168368978602116,0.157855784,0,30288,30288,brusselator_steps_1_100
Python orchestration/allocation,3.326173582,~,<built-in method torch.where>,0.012997348225551672,3.326173582,0,916197,916197,brusselator_steps_1_100
outward interval/roundoff accounting,8.345448703,~,<built-in method torch.nextafter>,0.0326106561240103,8.345448703,0,3623046,3623046,brusselator_steps_1_100
Python orchestration/allocation,6.816891597000001,~,<built-in method torch.isfinite>,0.026637669898385376,6.816891597000001,0,986014,986014,brusselator_steps_1_100
Python orchestration/allocation,0.257657326,~,<built-in method torch._C._get_tracing_state>,0.0010068211734376312,0.257657326,0,395840,395840,brusselator_steps_1_100
other,0.004160675,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,endpoint_tm,0.008734051676360807,2.2351460810000003,291,100,100,brusselator_steps_1_100
other,2.265822751,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.018525780905920202,4.740964231,241,146804,146804,brusselator_steps_1_100
Python orchestration/allocation,0.000260187,<string>,__init__,1.0167061217316868e-06,0.000260187,2,100,100,brusselator_steps_1_100
other,1.282821838,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_split_leaf_pair,0.005575336568043548,1.426793903,1011,30288,30288,brusselator_steps_1_100
other,0.5745691510000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_identity_dense_cover,0.051821187436498876,13.261648580000001,1168,38072,38072,brusselator_steps_1_100
other,0.00119659,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,7.3933467751490574e-06,0.001892044,152,100,100,brusselator_steps_1_100
range bounding/subdivision,3.736294915,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_range_for_terms,0.2446235761094107,62.602037144,515,48168,48168,brusselator_steps_1_100
polynomial multiplication/truncation/cutoff,0.342248586,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,cutoff,0.05992728006656849,15.336092589000001,252,3848,3848,brusselator_steps_1_100
other,2.170194411,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,evaluate_interval,0.33052918267263576,84.586287634,316,18340,18340,brusselator_steps_1_100
other,9.182586706,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_power_interval_bounds,0.16435187505242113,42.059569034000006,456,144504,144504,brusselator_steps_1_100
other,0.0008808490000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,8.079817907993266e-06,0.0020677200000000003,922,100,100,brusselator_steps_1_100
other,0.045326286,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_validated_remainder_decomposition,0.006136402617748461,1.5703772740000002,4157,1012,1012,brusselator_steps_1_100
other,0.012261626000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,with_remainder,0.00038924784580803186,0.099613081,2345,1212,1212,brusselator_steps_1_100
other,0.002646813,/srv/local/shengenli/c4-gate-smoke.vB8psR/experiments/run_brusselator_sr1000_parity.py,_step,0.9998229787242897,255.86640603900003,158,100,100,brusselator_steps_1_100
outward interval/roundoff accounting,19.460616778000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,__init__,0.2541928905363147,65.050936742,56,1688216,1688216,brusselator_steps_1_100
other,0.051852029,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,substitute_const,0.0007315369139162082,0.187208861,394,200,200,brusselator_steps_1_100
other,4.280470827,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_monomial_interval_bounds_for_exponents,0.22089281085494503,56.529056479000005,489,48168,48168,brusselator_steps_1_100
other,0.154586767,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_interval_scale,0.0016840700904646238,0.430973253,427,11008,11008,brusselator_steps_1_100
Python orchestration/allocation,0.032397819,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,__init__,0.00016331777998808387,0.041794932,107,10502,10502,brusselator_steps_1_100
other,0.265486428,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,evaluate_interval_normal,0.037161851463050434,9.510152875000001,57,3848,3848,brusselator_steps_1_100
range bounding/subdivision,7.602702805000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,validate_dense_subdivision_cover,0.06606275564193195,16.906232622,1100,48168,48168,brusselator_steps_1_100
range bounding/subdivision,2.423663061,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_subdivision_influence_scores,0.018042525555721094,4.617293529,985,10096,10096,brusselator_steps_1_100
range bounding/subdivision,0.488912565,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,build_dense_subdivision_cover,0.028600087672106773,7.319097281,1024,10096,10096,brusselator_steps_1_100
outward interval/roundoff accounting,4.908255006,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,pow_int,0.1061429312577025,27.163218815,175,399382,399382,brusselator_steps_1_100
other,0.068873084,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_merge_coefficients_by_index,0.001306328443511929,0.334304743,1558,10096,10096,brusselator_steps_1_100
other,0.078576185,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_hull_owner_intervals,0.0018541269798684071,0.47449280200000005,1275,10096,10096,brusselator_steps_1_100
other,0.06377434800000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,multiplication_plan_for_degree,0.0002884576974553258,0.073819702,1731,10096,10096,brusselator_steps_1_100
polynomial multiplication/truncation/cutoff,0.00987317,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,integration_plan,4.5989318341866346e-05,0.011769205000000001,1764,1612,1612,brusselator_steps_1_100
range bounding/subdivision,1.020651502,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_range_for_terms_with_policy,0.3590112622072759,91.875185251,1290,38072,38072,brusselator_steps_1_100
Python orchestration/allocation,1.7373994460000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,__init__,0.031248038126102107,7.9967388040000005,142,21852,21852,brusselator_steps_1_100
range bounding/subdivision,0.0052435350000000006,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_insert_ctrunc_normal_horner_scalar,0.3602225875061342,92.185177577,1501,200,200,brusselator_steps_1_100
