boundary,component,control,hi,lo,stage,units,width
2,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
2,1,C4,1.53e-322,-1.53e-322,B7,endpoint physical,3.06e-322
2,0,C4,5e-324,-5e-324,B8,physical source,1e-323
2,1,C4,2.1164753896509533e-06,2.1164753896509524e-06,B8,physical source,8.470329472543003e-22
2,0,C4,2e-323,-2e-323,B9,physical source,4e-323
2,1,C4,1.3653711223607351e-05,-1.3653711223607351e-05,B9,physical source,2.7307422447214703e-05
2,0,C4,1.3750030000000007e-06,-1.3750030000000007e-06,B10,physical source,2.7500060000000014e-06
2,1,C4,1.767901297132745e-05,-1.6155140493854256e-05,B10,physical source,3.3834153465181706e-05
2,0,C4,1.984894200060236e-05,-1.947231267350572e-05,B11,new normalized,3.932125467410808e-05
2,1,C4,0.0007728973787782725,-0.0006468463205770182,B11,new normalized,0.0014197436993552907
2,0,C4,4.883511309953815e-10,-1.4789411605276422e-09,B12,new normalized,1.9672922915230238e-09
2,1,C4,3.972591612299935e-08,-3.588358532829963e-07,B12,new normalized,3.9856176940599565e-07
2,0,C4,1.9849430351733357e-05,-1.947379161466625e-05,B13,new normalized,3.932322196639961e-05
2,1,C4,0.0007729371046943957,-0.0006472051564303017,B13,new normalized,0.0014201422611246975
2,0,C4,1.9849430351733357e-05,-1.947379161466625e-05,B14,new normalized,3.932322196639961e-05
2,1,C4,0.0007729371046943957,-0.0006472051564303017,B14,new normalized,0.0014201422611246975
2,0,C4,2.9965973317233386e-06,-2.9398884984096954e-06,B15,endpoint physical,5.9364858301330345e-06
2,1,C4,6.060355118244795e-05,-5.074530719905859e-05,B15,endpoint physical,0.00011134885838150655
2,0,C4,1.3750767246193052e-06,-1.3752262704443857e-06,B16,tube physical,2.7503029950636906e-06
2,1,C4,3.3452314367892724e-05,-2.7720511510956166e-05,B16,tube physical,6.117282587884889e-05
3,0,C4,0.9998645905878195,-0.9999805262083845,A0,old normalized,1.999845116796204
3,1,C4,0.9834623043225128,-0.9993527948435689,A0,old normalized,1.9828150991660816
3,0,C4,1.9849430351733357e-05,-1.947379161466625e-05,A1,old normalized,3.932322196639961e-05
3,1,C4,0.0007729371046943957,-0.0006472051564303017,A1,old normalized,0.0014201422611246975
3,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
3,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
3,0,C4,1.984943035173336e-05,-1.9473791614666255e-05,A3,old normalized,3.9323221966399616e-05
3,1,C4,0.0007729371046943959,-0.0006472051564303019,A3,old normalized,0.0014201422611246977
3,0,C4,3.585210397576844e-05,-3.449679584105206e-05,B0,new normalized,7.03488998168205e-05
3,1,C4,0.001085205083845938,-0.0008973460031132961,B0,new normalized,0.001982551086959234
3,0,C4,1.4988879853058477,1.194865293924801,B1,endpoint physical,0.30402269138104665
3,1,C4,2.3726042795313522,2.1848638475042845,B1,endpoint physical,0.1877404320270677
3,0,C4,0.9998844400181712,-0.9999999999999992,B2,old normalized,1.9998844400181706
3,1,C4,0.9842352414272072,-0.9999999999999992,B2,old normalized,1.9842352414272064
3,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
3,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
3,0,C4,0.15085959259123757,0.15082828393291137,B4,endpoint physical,3.130865832620677e-05
3,1,C4,0.001182411768953619,0.0011753064567013715,B4,endpoint physical,7.105312252247585e-06
3,0,C4,3.90840690528223e-06,-3.703071263085867e-06,B5,endpoint physical,7.611478168368097e-06
3,1,C4,6.0601293804292674e-05,-5.080781465744059e-05,B5,endpoint physical,0.00011140910846173326
3,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
3,1,C4,2e-323,-2e-323,B6,endpoint physical,4e-323
3,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
3,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
3,0,C4,5e-324,-5e-324,B8,physical source,1e-323
3,1,C4,2.963285048768222e-06,2.9632850487682212e-06,B8,physical source,8.470329472543003e-22
3,0,C4,2e-323,-2e-323,B9,physical source,4e-323
3,1,C4,1.82967508982585e-05,-1.82967508982585e-05,B9,physical source,3.6593501796517e-05
3,0,C4,1.5125030000000008e-06,-1.5125030000000008e-06,B10,physical source,3.0250060000000017e-06
3,1,C4,2.041916121485528e-05,-1.8365448204943484e-05,B10,physical source,3.8784609419798764e-05
3,0,C4,3.585169522420859e-05,-3.449368872874593e-05,B11,new normalized,7.034538395295453e-05
3,1,C4,0.0010850998457753243,-0.0008965369390195599,B11,new normalized,0.001981636784794884
3,0,C4,4.08751560357726e-10,-3.107112306635229e-09,B12,new normalized,3.515863866992955e-09
3,1,C4,1.0523807062901882e-07,-8.090640937516524e-07,B12,new normalized,9.143021643806712e-07
3,0,C4,3.585210397576895e-05,-3.4496795841052574e-05,B13,new normalized,7.034889981682153e-05
3,1,C4,0.0010852050838459533,-0.0008973460031133121,B13,new normalized,0.0019825510869592652
3,0,C4,3.585210397576895e-05,-3.4496795841052574e-05,B14,new normalized,7.034889981682153e-05
3,1,C4,0.0010852050838459533,-0.0008973460031133121,B14,new normalized,0.0019825510869592652
3,0,C4,5.420971710041223e-06,-5.216044070044089e-06,B15,endpoint physical,1.063701578008531e-05
3,1,C4,0.00010229041060773985,-8.458299033245649e-05,B15,endpoint physical,0.00018687340094019635
3,0,C4,1.5125648047589809e-06,-1.5129728069582086e-06,B16,tube physical,3.0255376117171894e-06
3,1,C4,4.168911680344696e-05,-3.37751756750157e-05,B16,tube physical,7.546429247846267e-05
4,0,C4,0.999694587574161,-0.9999655032041578,A0,old normalized,1.9996600907783186
4,1,C4,0.9800697840561989,-0.9991026539968866,A0,old normalized,1.9791724380530855
4,0,C4,3.585210397576895e-05,-3.4496795841052574e-05,A1,old normalized,7.034889981682153e-05
4,1,C4,0.0010852050838459533,-0.0008973460031133121,A1,old normalized,0.0019825510869592652
4,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
4,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
4,0,C4,3.5852103975768955e-05,-3.449679584105258e-05,A3,old normalized,7.034889981682153e-05
4,1,C4,0.0010852050838459535,-0.0008973460031133122,A3,old normalized,0.0019825510869592657
4,0,C4,5.8040041819966496e-05,-5.475172867042366e-05,B0,new normalized,0.00011279177049039016
4,1,C4,0.0013920088659052216,-0.0011361162080758712,B0,new normalized,0.002528125073981093
4,0,C4,1.5369195234331732,1.2317488284924607,B1,endpoint physical,0.3051706949407125
4,1,C4,2.3341824921309744,2.1124280683182937,B1,endpoint physical,0.22175442381268073
4,0,C4,0.9997304396781367,-0.9999999999999988,B2,old normalized,1.9997304396781355
4,1,C4,0.9811549891400448,-0.9999999999999999,B2,old normalized,1.9811549891400446
4,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
4,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
4,0,C4,0.15107449467263429,0.15103511694147834,B4,endpoint physical,3.937773115594845e-05
4,1,C4,0.0015620148042550343,0.0015513888535881781,B4,endpoint physical,1.0625950666856218e-05
4,0,C4,7.111444897710243e-06,-6.613253740914129e-06,B5,endpoint physical,1.3724698638624372e-05
4,1,C4,0.00010217210217710256,-8.463274615761636e-05,B5,endpoint physical,0.00018680484833471893
4,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
4,1,C4,2e-323,-2e-323,B6,endpoint physical,4e-323
4,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
4,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
4,0,C4,5e-324,-5e-324,B8,physical source,1e-323
4,1,C4,4.133498236422382e-06,4.13349823642238e-06,B8,physical source,1.6940658945086007e-21
4,0,C4,2e-323,-2e-323,B9,physical source,4e-323
4,1,C4,2.4582816152037062e-05,-2.4582816152037062e-05,B9,physical source,4.9165632304074125e-05
4,0,C4,1.6637530000000009e-06,-1.6637530000000009e-06,B10,physical source,3.3275060000000018e-06
4,1,C4,2.3724127946549574e-05,-2.097140289821852e-05,B10,physical source,4.469553084476809e-05
4,0,C4,5.8039526661442706e-05,-5.474446947134698e-05,B11,new normalized,0.00011278399613278968
4,1,C4,0.0013918182228244845,-0.0011347301277182227,B11,new normalized,0.0025265483505427073
4,0,C4,5.151585246151162e-10,-7.259199077504819e-09,B12,new normalized,7.774357602119935e-09
4,1,C4,1.906430807568366e-07,-1.3860803576681906e-06,B12,new normalized,1.5767234384250271e-06
4,0,C4,5.804004181996732e-05,-5.4751728670424494e-05,B13,new normalized,0.00011279177049039181
4,1,C4,0.0013920088659052415,-0.0011361162080758909,B13,new normalized,0.0025281250739811324
4,0,C4,5.804004181996732e-05,-5.4751728670424494e-05,B14,new normalized,0.00011279177049039181
4,1,C4,0.0013920088659052415,-0.0011361162080758909,B14,new normalized,0.0025281250739811324
4,0,C4,8.775275786319322e-06,-8.278104284470205e-06,B15,endpoint physical,1.7053380070789525e-05
4,1,C4,0.0001546337224298357,-0.00012620744211524584,B15,endpoint physical,0.00028084116454508154
4,0,C4,1.6638308886090619e-06,-1.6648505435560604e-06,B16,tube physical,3.3286814321651223e-06
4,1,C4,5.246162025273282e-05,-4.1574695957629246e-05,B16,tube physical,9.403631621036207e-05
5,0,C4,0.9994478492283352,-0.9999452482713287,A0,old normalized,1.9993930974996639
5,1,C4,0.9786728112984607,-0.998863883791924,A0,old normalized,1.9775366950903848
5,0,C4,5.804004181996732e-05,-5.4751728670424494e-05,A1,old normalized,0.00011279177049039181
5,1,C4,0.0013920088659052415,-0.0011361162080758909,A1,old normalized,0.0025281250739811324
5,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
5,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
5,0,C4,5.804004181996733e-05,-5.47517286704245e-05,A3,old normalized,0.00011279177049039184
5,1,C4,0.0013920088659052417,-0.001136116208075891,A3,old normalized,0.002528125073981133
5,0,C4,8.890442542795083e-05,-8.219532053387055e-05,B0,new normalized,0.00017109974596182136
5,1,C4,0.0017153963876488114,-0.001381725753531163,B0,new normalized,0.0030971221411799743
5,0,C4,1.577419942381653,1.2714552055188808,B1,endpoint physical,0.30596473686277226
5,1,C4,2.28719416643662,2.0294903567407943,B1,endpoint physical,0.25770380969582574
5,0,C4,0.9995058892701552,-0.9999999999999991,B2,old normalized,1.9995058892701543
5,1,C4,0.980064820164366,-0.9999999999999999,B2,old normalized,1.9800648201643658
5,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
5,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
5,0,C4,0.15103797342526903,0.15098849697551667,B4,endpoint physical,4.947644975236698e-05
5,1,C4,0.002022347819769971,0.0020067762454558506,B4,endpoint physical,1.557157431412038e-05
5,0,C4,1.1581376389069666e-05,-1.0567212276318724e-05,B5,endpoint physical,2.2148588665388392e-05
5,1,C4,0.0001542184860183578,-0.00012616532558297505,B5,endpoint physical,0.00028038381160133284
5,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
5,1,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
5,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
5,1,C4,1.53e-322,-1.53e-322,B7,endpoint physical,3.06e-322
5,0,C4,5e-324,-5e-324,B8,physical source,1e-323
5,1,C4,5.730684274033313e-06,5.730684274033312e-06,B8,physical source,1.6940658945086007e-21
5,0,C4,2e-323,-2e-323,B9,physical source,4e-323
5,1,C4,3.303684441159728e-05,-3.303684441159728e-05,B9,physical source,6.607368882319456e-05
5,0,C4,1.830128000000001e-06,-1.830128000000001e-06,B10,physical source,3.660256000000002e-06
5,1,C4,2.7730093356314074e-05,-2.4067559789292095e-05,B10,physical source,5.179765314560617e-05
5,0,C4,8.89030465525344e-05,-8.218028997637515e-05,B11,new normalized,0.00017108333652890954
5,1,C4,0.0017151049177583683,-0.0013795916062675653,B11,new normalized,0.003094696524025934
5,0,C4,1.378875417698076e-09,-1.5030557496659584e-08,B12,new normalized,1.640943291435766e-08
5,1,C4,2.914698904674758e-07,-2.1341472636219514e-06,B12,new normalized,2.425617154089427e-06
5,0,C4,8.89044254279521e-05,-8.219532053387182e-05,B13,new normalized,0.0001710997459618239
5,1,C4,0.001715396387648837,-0.0013817257535311885,B13,new normalized,0.0030971221411800255
5,0,C4,8.89044254279521e-05,-8.219532053387182e-05,B14,new normalized,0.0001710997459618239
5,1,C4,0.001715396387648837,-0.0013817257535311885,B14,new normalized,0.0030971221411800255
5,0,C4,1.3411712399868354e-05,-1.2399607717038206e-05,B15,endpoint physical,2.5811320116906562e-05
5,1,C4,0.00022075361719410273,-0.000177813687995651,B15,endpoint physical,0.00039856730518975374
5,0,C4,1.8303360107986585e-06,-1.8323954407194541e-06,B16,tube physical,3.6627314515181126e-06
5,1,C4,6.65351311757444e-05,-5.164836241267545e-05,B16,tube physical,0.00011818349358841985
6,0,C4,0.9991229321725957,-0.9999178046794653,A0,old normalized,1.999040736852061
6,1,C4,0.9788466693338128,-0.9986182742464674,A0,old normalized,1.9774649435802802
6,0,C4,8.89044254279521e-05,-8.219532053387182e-05,A1,old normalized,0.0001710997459618239
6,1,C4,0.001715396387648837,-0.0013817257535311885,A1,old normalized,0.0030971221411800255
6,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
6,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
6,0,C4,8.890442542795212e-05,-8.219532053387183e-05,A3,old normalized,0.00017109974596182396
6,1,C4,0.0017153963876488372,-0.0013817257535311887,A3,old normalized,0.003097122141180026
6,0,C4,0.0001320658171649011,-0.00011963721281010391,B0,new normalized,0.000251703029975005
6,1,C4,0.00207510987962562,-0.001668288788357263,B0,new normalized,0.0037433986679828828
6,0,C4,1.6202681170013034,1.3140039307418654,B1,endpoint physical,0.30626418625943796
6,1,C4,2.230006206371101,1.934956776624991,B1,endpoint physical,0.2950494297461099
6,0,C4,0.9992118365980237,-0.9999999999999992,B2,old normalized,1.999211836598023
6,1,C4,0.9805620657214617,-0.9999999999999987,B2,old normalized,1.9805620657214602
6,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
6,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
6,0,C4,0.15066958252281015,0.150607560703671,B4,endpoint physical,6.202181913914084e-05
6,1,C4,0.0025729237862897403,0.0025505173855896084,B4,endpoint physical,2.2406400700131918e-05
6,0,C4,1.7808776832357047e-05,-1.5939409687556545e-05,B5,endpoint physical,3.374818651991359e-05
6,1,C4,0.00021970913740440711,-0.00017752572441031615,B5,endpoint physical,0.00039723486181472326
6,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
6,1,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
6,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
6,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
6,0,C4,5e-324,-5e-324,B8,physical source,1e-323
6,1,C4,6.545260399451327e-06,6.545260399451325e-06,B8,physical source,1.6940658945086007e-21
6,0,C4,2e-323,-2e-323,B9,physical source,4e-323
6,1,C4,4.560079194529612e-05,-4.560079194529612e-05,B9,physical source,9.120158389059224e-05
6,0,C4,2.013140500000001e-06,-2.013140500000001e-06,B10,physical source,4.026281000000002e-06
6,1,C4,3.261266481080932e-05,-2.7787310451794196e-05,B10,physical source,6.039997526260352e-05
6,0,C4,0.00013206363496779964,-0.00011960896592179686,B11,new normalized,0.00025167260088959653
6,1,C4,0.0020747084745170088,-0.0016651791906403253,B11,new normalized,0.003739887665157334
6,0,C4,2.182197103335499e-09,-2.8246888308923506e-08,B12,new normalized,3.042908541225901e-08
6,1,C4,4.014051086407763e-07,-3.1095977169671206e-06,B12,new normalized,3.511002825607897e-06
6,0,C4,0.000132065817164903,-0.00011963721281010578,B13,new normalized,0.0002517030299750088
6,1,C4,0.00207510987962565,-0.0016682887883572935,B13,new normalized,0.0037433986679829435
6,0,C4,0.000132065817164903,-0.00011963721281010578,B14,new normalized,0.0002517030299750088
6,1,C4,0.00207510987962565,-0.0016682887883572935,B14,new normalized,0.0037433986679829435
6,0,C4,1.9822244866356874e-05,-1.795678986704967e-05,B15,endpoint physical,3.7779034733406545e-05
6,1,C4,0.0003045267616082262,-0.00024482490644659664,B15,endpoint physical,0.0005493516680548228
6,0,C4,2.0134680339997723e-06,-2.017380179493091e-06,B16,tube physical,4.030848213492864e-06
6,1,C4,8.481762420381847e-05,-6.729918203627984e-05,B16,tube physical,0.00015211680624009833
7,0,C4,0.998725661260366,-0.9998803627871891,A0,old normalized,1.9986060240475552
7,1,C4,0.9803323689078468,-0.9983317112116421,A0,old normalized,1.978664080119489
7,0,C4,0.000132065817164903,-0.00011963721281010578,A1,old normalized,0.0002517030299750088
7,1,C4,0.00207510987962565,-0.0016682887883572935,A1,old normalized,0.0037433986679829435
7,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
7,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
7,0,C4,0.00013206581716490302,-0.0001196372128101058,A3,old normalized,0.00025170302997500884
7,1,C4,0.0020751098796256504,-0.0016682887883572937,A3,old normalized,0.0037433986679829443
7,0,C4,0.00016240321857880806,-0.00014553869686193444,B0,new normalized,0.00030794191544074247
7,1,C4,0.0021296413461694866,-0.0017287158137913724,B0,new normalized,0.003858357159960859
7,0,C4,1.6415087095377936,1.338412289182307,B1,endpoint physical,0.3030964203554867
7,1,C4,2.1953660390147403,1.8829487195011085,B1,endpoint physical,0.3124173195136317
7,0,C4,0.9988577270775308,-0.9999999999999991,B2,old normalized,1.9988577270775298
7,1,C4,0.9824074787874725,-0.9999999999999994,B2,old normalized,1.982407478787472
7,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
7,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
7,0,C4,0.15003830216256916,0.15001894236474542,B4,endpoint physical,1.935979782374808e-05
7,1,C4,0.0016180742556421686,0.0016101547564672163,B4,endpoint physical,7.919499174952353e-06
7,0,C4,2.317261285498532e-05,-2.064957942490765e-05,B5,endpoint physical,4.382219227989297e-05
7,1,C4,0.000303612594772264,-0.0002445729703266712,B5,endpoint physical,0.0005481855650989352
7,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
7,1,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
7,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
7,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
7,0,C4,5e-324,-5e-324,B8,physical source,1e-323
7,1,C4,1.5465164575860346e-06,1.5465164575860342e-06,B8,physical source,4.235164736271502e-22
7,0,C4,2e-323,-2e-323,B9,physical source,4e-323
7,1,C4,1.2420829246447171e-05,-1.2420829246447171e-05,B9,physical source,2.4841658492894342e-05
7,0,C4,1.107228625000001e-06,-1.107228625000001e-06,B10,physical source,2.214457250000002e-06
7,1,C4,1.4622969479719211e-05,-1.390466649192238e-05,B10,physical source,2.852763597164159e-05
7,0,C4,0.0001624021653963149,-0.00014552618650042005,B11,new normalized,0.00030792835189673496
7,1,C4,0.002129275742099355,-0.0017264285025746916,B11,new normalized,0.0038557042446740464
7,0,C4,1.05318249545521e-09,-1.2510361516695842e-08,B12,new normalized,1.3563544012151052e-08
7,1,C4,3.656040701618541e-07,-2.287311216711068e-06,B12,new normalized,2.6529152868729223e-06
7,0,C4,0.00016240321857881036,-0.00014553869686193677,B13,new normalized,0.00030794191544074713
7,1,C4,0.0021296413461695174,-0.0017287158137914034,B13,new normalized,0.003858357159960921
7,0,C4,0.00016240321857881036,-0.00014553869686193677,B14,new normalized,0.00030794191544074713
7,1,C4,0.0021296413461695174,-0.0017287158137914034,B14,new normalized,0.003858357159960921
7,0,C4,2.4279998935423104e-05,-2.1758678404245304e-05,B15,endpoint physical,4.603867733966841e-05
7,1,C4,0.00033225995035412006,-0.00026970880871552804,B15,endpoint physical,0.0006019687590696481
7,0,C4,1.1073860804377213e-06,-1.1090989793375895e-06,B16,tube physical,2.216485059775311e-06
7,1,C4,2.8647355581855012e-05,-2.5135838388856243e-05,B16,tube physical,5.3783193970711255e-05
8,0,C4,0.9985000779221807,-0.9998544613031373,A0,old normalized,1.998354539225318
8,1,C4,0.9816543684465168,-0.9982712841862079,A0,old normalized,1.9799256526327247
8,0,C4,0.00016240321857881036,-0.00014553869686193677,A1,old normalized,0.00030794191544074713
8,1,C4,0.0021296413461695174,-0.0017287158137914034,A1,old normalized,0.003858357159960921
8,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
8,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
8,0,C4,0.0001624032185788104,-0.0001455386968619368,A3,old normalized,0.0003079419154407472
8,1,C4,0.002129641346169518,-0.0017287158137914036,A3,old normalized,0.0038583571599609214
8,0,C4,0.0001984532758817985,-0.00017642531397227664,B0,new normalized,0.00037487858985407513
8,1,C4,0.0022074025730539504,-0.0018067189181647948,B0,new normalized,0.004014121491218745
8,0,C4,1.6657047490827175,1.3632975405524135,B1,endpoint physical,0.302407208530304
8,1,C4,2.156215087120011,1.8237961020772808,B1,endpoint physical,0.3324189850427304
8,0,C4,0.9986624811407595,-0.9999999999999992,B2,old normalized,1.9986624811407587
8,1,C4,0.9837840097926863,-0.9999999999999993,B2,old normalized,1.9837840097926858
8,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
8,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
8,0,C4,0.14943836530262328,0.1494146143768214,B4,endpoint physical,2.375092580186866e-05
8,1,C4,0.0018906909311390116,0.0018803864309227833,B4,endpoint physical,1.030450021622829e-05
8,0,C4,2.829576508408343e-05,-2.501753225897387e-05,B5,endpoint physical,5.3313297343057304e-05
8,1,C4,0.00033109612975480983,-0.0002694142400626176,B5,endpoint physical,0.0006005103698174274
8,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
8,1,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
8,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
8,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
8,0,C4,5e-324,-5e-324,B8,physical source,1e-323
8,1,C4,2.053955409292633e-06,2.053955409292632e-06,B8,physical source,8.470329472543003e-22
8,0,C4,2e-323,-2e-323,B9,physical source,4e-323
8,1,C4,1.5865744884722322e-05,-1.5865744884722322e-05,B9,physical source,3.1731489769444644e-05
8,0,C4,1.217951187500001e-06,-1.217951187500001e-06,B10,physical source,2.435902375000002e-06
8,1,C4,1.6503421681771726e-05,-1.5588845683189804e-05,B10,physical source,3.209226736496153e-05
8,0,C4,0.00019845178560707645,-0.00017640877510334302,B11,new normalized,0.0003748605607104195
8,1,C4,0.0022068962201801504,-0.0018041550904284416,B11,new normalized,0.0040110513106085925
8,0,C4,1.4902747248607048e-09,-1.6538868936434027e-08,B12,new normalized,1.802914366129473e-08
8,1,C4,5.063528738313719e-07,-2.5638277363844845e-06,B12,new normalized,3.0701806102158566e-06
8,0,C4,0.00019845327588180134,-0.00017642531397227948,B13,new normalized,0.0003748785898540808
8,1,C4,0.0022074025730539825,-0.0018067189181648266,B13,new normalized,0.004014121491218809
8,0,C4,0.00019845327588180134,-0.00017642531397227948,B14,new normalized,0.0003748785898540808
8,1,C4,0.0022074025730539825,-0.0018067189181648266,B14,new normalized,0.004014121491218809
8,0,C4,2.9513937904990628e-05,-2.6237943104288298e-05,B15,endpoint physical,5.5751881009278926e-05
8,1,C4,0.0003656031168991825,-0.00029923951158936427,B15,endpoint physical,0.0006648426284885467
8,0,C4,1.2181728209071373e-06,-1.220410845314365e-06,B16,tube physical,2.438583666221502e-06
8,1,C4,3.450698714437146e-05,-2.9825271526746006e-05,B16,tube physical,6.433225867111746e-05
9,0,C4,0.9982535459971021,-0.9998235746860267,A0,old normalized,1.9980771206831287
9,1,C4,0.9833555324824594,-0.9981932810818345,A0,old normalized,1.9815488135642938
9,0,C4,0.00019845327588180134,-0.00017642531397227948,A1,old normalized,0.0003748785898540808
9,1,C4,0.0022074025730539825,-0.0018067189181648266,A1,old normalized,0.004014121491218809
9,0,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
9,1,C4,8e-323,-8e-323,A2,old normalized,1.6e-322
9,0,C4,0.00019845327588180136,-0.0001764253139722795,A3,old normalized,0.0003748785898540809
9,1,C4,0.002207402573053983,-0.0018067189181648268,A3,old normalized,0.004014121491218809
9,0,C4,0.00024176135702419683,-0.00021362871552882157,B0,new normalized,0.0004553900725530184
9,1,C4,0.0023139281067180066,-0.00191019721808227,B0,new normalized,0.0042241253248002765
9,0,C4,1.6914990417486553,1.3900920355657798,B1,endpoint physical,0.3014070061828755
9,1,C4,2.1110377642292795,1.7579514183409801,B1,endpoint physical,0.35308634588829935
9,0,C4,0.9984519992729839,-0.999999999999999,B2,old normalized,1.9984519992729828
9,1,C4,0.9855629350555134,-0.9999999999999993,B2,old normalized,1.9855629350555128
9,0,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
9,1,C4,8e-323,-8e-323,B3,old normalized,1.6e-322
9,0,C4,0.14864137786525233,0.14861228176434454,B4,endpoint physical,2.9096100907788358e-05
9,1,C4,0.0022056669159437265,0.0021922844212092204,B4,endpoint physical,1.3382494734506117e-05
9,0,C4,3.436716319449824e-05,-3.0209121903355183e-05,B5,endpoint physical,6.457628509785342e-05
9,1,C4,0.0003640646562136225,-0.0002988435882556742,B5,endpoint physical,0.0006629082444692966
9,0,C4,2.5e-323,-2.5e-323,B6,endpoint physical,5e-323
9,1,C4,3e-323,-3e-323,B6,endpoint physical,6e-323
9,0,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
9,1,C4,1.6e-322,-1.6e-322,B7,endpoint physical,3.16e-322
9,0,C4,5e-324,-5e-324,B8,physical source,1e-323
9,1,C4,2.428837561964581e-06,2.42883756196458e-06,B8,physical source,8.470329472543003e-22
9,0,C4,2e-323,-2e-323,B9,physical source,4e-323
9,1,C4,2.069928743059247e-05,-2.069928743059247e-05,B9,physical source,4.139857486118494e-05
9,0,C4,1.3397460062500012e-06,-1.3397460062500012e-06,B10,physical source,2.6794920125000025e-06
9,1,C4,1.8677996580936272e-05,-1.752896864748099e-05,B10,physical source,3.6206965228417266e-05
9,0,C4,0.00024175932397635483,-0.0002136066422093357,B11,new normalized,0.00045536596618569054
9,1,C4,0.0023132623997365086,-0.001907299385091401,B11,new normalized,0.0042205617848279095
9,0,C4,2.0330478454366392e-09,-2.2073319489301844e-08,B12,new normalized,2.4106367334738483e-08
9,1,C4,6.657069815309206e-07,-2.8978329909020596e-06,B12,new normalized,3.5635399724329804e-06
9,0,C4,0.0002417613570242003,-0.00021362871552882504,B13,new normalized,0.00045539007255302534
9,1,C4,0.0023139281067180405,-0.0019101972180823037,B13,new normalized,0.004224125324800344
9,0,C4,0.0002417613570242003,-0.00021362871552882504,B14,new normalized,0.00045539007255302534
9,1,C4,0.0023139281067180405,-0.0019101972180823037,B14,new normalized,0.004224125324800344
9,0,C4,3.570720947398545e-05,-3.155212805279974e-05,B15,endpoint physical,6.725933752678518e-05
9,1,C4,0.0004059875786353058,-0.0003351514427062668,B15,endpoint physical,0.0007411390213415726
9,0,C4,1.340046279487136e-06,-1.3430061494444817e-06,B16,tube physical,2.6830524289316177e-06
9,1,C4,4.192292242168205e-05,-3.630785445059197e-05,B16,tube physical,7.823077687227402e-05
10,0,C4,0.9979913420043072,-0.9997863712844705,A0,old normalized,1.9977777132887775
10,1,C4,0.9854653447958487,-0.9980898027819173,A0,old normalized,1.983555147577766
