plant,step,t_end_exact,view,metric,component,baseline_lo_hex,baseline_hi_hex,candidate_lo_hex,candidate_hi_hex,baseline_width,candidate_width,width_ratio,bitwise_equal
brusselator,15,86469112845513525/288230376151711744,published,endpoint,y,0x1.07ce9e79487fdp+1,0x1.159b1472532e9p+1,0x1.07ce9e79487fdp+1,0x1.159b1472532e9p+1,0.10780214939346955,0.10780214939346955,1.0,True
brusselator,15,86469112845513525/288230376151711744,published,tube,x,0x1.014405b9b621fp+1,0x1.1d9f0a9df3457p+1,0x1.014405b9b621fp+1,0x1.1d9f0a9df3457p+1,0.2215276827285173,0.2215276827285173,1.0,True
brusselator,15,86469112845513525/288230376151711744,published,tube,y,0x1.06a08bd898332p+1,0x1.1f39dfbf41a78p+1,0x1.06a08bd898332p+1,0x1.1f39dfbf41a78p+1,0.1921791912344899,0.1921791912344899,1.0,True
brusselator,15,86469112845513525/288230376151711744,common,endpoint,x,0x1.06f4bb9342fb8p+1,0x1.1d809f5c3043ap+1,0x1.06f4bb9342fb8p+1,0x1.1d809f5c3043ap+1,0.17614409743197346,0.17614409743197346,1.0,True
brusselator,15,86469112845513525/288230376151711744,common,endpoint,y,0x1.07ce9e7948809p+1,0x1.159b1472532dcp+1,0x1.07ce9e7948809p+1,0x1.159b1472532dcp+1,0.10780214939345845,0.10780214939345845,1.0,True
brusselator,15,86469112845513525/288230376151711744,common,tube,x,0x1.014405b9b6244p+1,0x1.1d9f0a9df3431p+1,0x1.014405b9b6244p+1,0x1.1d9f0a9df3431p+1,0.221527682728484,0.221527682728484,1.0,True
brusselator,15,86469112845513525/288230376151711744,common,tube,y,0x1.06a08bd89835ap+1,0x1.1f39dfbf41a4fp+1,0x1.06a08bd89835ap+1,0x1.1f39dfbf41a4fp+1,0.19217919123445393,0.19217919123445393,1.0,True
brusselator,16,5764607523034235/18014398509481984,published,endpoint,x,0x1.0bcaff1b45011p+1,0x1.2360717e9334ep+1,0x1.0bcaff1b45011p+1,0x1.2360717e9334ep+1,0.18424825524235056,0.18424825524235056,1.0,True
brusselator,16,5764607523034235/18014398509481984,published,endpoint,y,0x1.fdd022fa9558cp+0,0x1.0dd6b18134935p+1,0x1.fdd022fa9558cp+0,0x1.0dd6b18134935p+1,0.11665725890252743,0.11665725890252743,1.0,True
brusselator,16,5764607523034235/18014398509481984,published,tube,x,0x1.0647caf8b0ebbp+1,0x1.2388d16ffc0f3p+1,0x1.0647caf8b0ebbp+1,0x1.2388d16ffc0f3p+1,0.22854691338423194,0.22854691338423194,1.0,True
brusselator,16,5764607523034235/18014398509481984,published,tube,y,0x1.fb0eb3860b110p+0,0x1.178ca9ff8c2f3p+1,0x1.fb0eb3860b110p+0,0x1.178ca9ff8c2f3p+1,0.20328715281839527,0.20328715281839527,1.0,True
brusselator,16,5764607523034235/18014398509481984,common,endpoint,x,0x1.0bcaff1b4501fp+1,0x1.2360717e93342p+1,0x1.0bcaff1b4501fp+1,0x1.2360717e93342p+1,0.184248255242339,0.184248255242339,1.0,True
brusselator,16,5764607523034235/18014398509481984,common,endpoint,y,0x1.fdd022fa9559cp+0,0x1.0dd6b18134928p+1,0x1.fdd022fa9559cp+0,0x1.0dd6b18134928p+1,0.1166572589025181,0.1166572589025181,1.0,True
brusselator,16,5764607523034235/18014398509481984,common,tube,x,0x1.0647caf8b0ee1p+1,0x1.2388d16ffc0cep+1,0x1.0647caf8b0ee1p+1,0x1.2388d16ffc0cep+1,0.22854691338419864,0.22854691338419864,1.0,True
brusselator,16,5764607523034235/18014398509481984,common,tube,y,0x1.fb0eb3860b140p+0,0x1.178ca9ff8c2c9p+1,0x1.fb0eb3860b140p+0,0x1.178ca9ff8c2c9p+1,0.20328715281836596,0.20328715281836596,1.0,True
brusselator,17,97998327891581995/288230376151711744,published,endpoint,x,0x1.106d51e982e8dp+1,0x1.28e9fb6ac1f5cp+1,0x1.106d51e982e8dp+1,0x1.28e9fb6ac1f5cp+1,0.1913043862424284,0.1913043862424284,1.0,True
brusselator,17,97998327891581995/288230376151711744,published,endpoint,y,0x1.ec77c5ea6693dp+0,0x1.062caa2fd93edp+1,0x1.ec77c5ea6693dp+0,0x1.062caa2fd93edp+1,0.12453546870884868,0.12453546870884868,1.0,True
brusselator,17,97998327891581995/288230376151711744,published,tube,x,0x1.0b2547d71f204p+1,0x1.291c40d124dcep+1,0x1.0b2547d71f204p+1,0x1.291c40d124dcep+1,0.23409950454831563,0.23409950454831563,1.0,True
brusselator,17,97998327891581995/288230376151711744,published,tube,y,0x1.e951ff64ee64dp+0,0x1.0fea7e410abe0p+1,0x1.e951ff64ee64dp+0,0x1.0fea7e410abe0p+1,0.2129362293408945,0.2129362293408945,1.0,True
brusselator,17,97998327891581995/288230376151711744,common,endpoint,x,0x1.106d51e982e9bp+1,0x1.28e9fb6ac1f4ep+1,0x1.106d51e982e9bp+1,0x1.28e9fb6ac1f4ep+1,0.19130438624241597,0.19130438624241597,1.0,True
brusselator,17,97998327891581995/288230376151711744,common,endpoint,y,0x1.ec77c5ea6694ap+0,0x1.062caa2fd93e0p+1,0x1.ec77c5ea6694ap+0,0x1.062caa2fd93e0p+1,0.12453546870884002,0.12453546870884002,1.0,True
brusselator,17,97998327891581995/288230376151711744,common,tube,x,0x1.0b2547d71f22dp+1,0x1.291c40d124da6p+1,0x1.0b2547d71f22dp+1,0x1.291c40d124da6p+1,0.23409950454827966,0.23409950454827966,1.0,True
brusselator,17,97998327891581995/288230376151711744,common,tube,y,0x1.e951ff64ee677p+0,0x1.0fea7e410abbap+1,0x1.e951ff64ee677p+0,0x1.0fea7e410abbap+1,0.2129362293408683,0.2129362293408683,1.0,True
brusselator,18,51881467707308115/144115188075855872,published,endpoint,x,0x1.14d1f38d7690dp+1,0x1.2e0cf39103e91p+1,0x1.14d1f38d7690dp+1,0x1.2e0cf39103e91p+1,0.19711303876346342,0.19711303876346342,1.0,True
brusselator,18,51881467707308115/144115188075855872,published,endpoint,y,0x1.dbb2d55219a77p+0,0x1.fd556e7ef874cp+0,0x1.dbb2d55219a77p+0,0x1.fd556e7ef874cp+0,0.1313873037859612,0.1313873037859612,1.0,True
brusselator,18,51881467707308115/144115188075855872,published,tube,x,0x1.0fd28705655dap+1,0x1.2e48adfbde888p+1,0x1.0fd28705655dap+1,0x1.2e48adfbde888p+1,0.23798071894483197,0.23798071894483197,1.0,True
brusselator,18,51881467707308115/144115188075855872,published,tube,y,0x1.d82c91513ffc7p+0,0x1.085ff3cfee0eap+1,0x1.d82c91513ffc7p+0,0x1.085ff3cfee0eap+1,0.22099818629442614,0.22099818629442614,1.0,True
brusselator,18,51881467707308115/144115188075855872,common,endpoint,x,0x1.14d1f38d7691ap+1,0x1.2e0cf39103e84p+1,0x1.14d1f38d7691ap+1,0x1.2e0cf39103e84p+1,0.19711303876345188,0.19711303876345188,1.0,True
brusselator,18,51881467707308115/144115188075855872,common,endpoint,y,0x1.dbb2d55219a84p+0,0x1.fd556e7ef873fp+0,0x1.dbb2d55219a84p+0,0x1.fd556e7ef873fp+0,0.13138730378595542,0.13138730378595542,1.0,True
brusselator,18,51881467707308115/144115188075855872,common,tube,x,0x1.0fd2870565603p+1,0x1.2e48adfbde860p+1,0x1.0fd2870565603p+1,0x1.2e48adfbde860p+1,0.237980718944796,0.237980718944796,1.0,True
brusselator,18,51881467707308115/144115188075855872,common,tube,y,0x1.d82c91513fff1p+0,0x1.085ff3cfee0c6p+1,0x1.d82c91513fff1p+0,0x1.085ff3cfee0c6p+1,0.22099818629440082,0.22099818629440082,1.0,True
brusselator,19,109527542937650465/288230376151711744,published,endpoint,x,0x1.18ed0b0731658p+1,0x1.32bd3ce2d7830p+1,0x1.18ed0b0731658p+1,0x1.32bd3ce2d7830p+1,0.20166609978717176,0.20166609978717176,1.0,True
brusselator,19,109527542937650465/288230376151711744,published,endpoint,y,0x1.cb9e3cd2da79ep+0,0x1.eebbbf8168ce3p+0,0x1.cb9e3cd2da79ep+0,0x1.eebbbf8168ce3p+0,0.13716904412861308,0.13716904412861308,1.0,True
brusselator,19,109527542937650465/288230376151711744,published,tube,x,0x1.144303a176f4ep+1,0x1.3301a0678d5b8p+1,0x1.144303a176f4ep+1,0x1.3301a0678d5b8p+1,0.24019202873460177,0.24019202873460177,1.0,True
brusselator,19,109527542937650465/288230376151711744,published,tube,y,0x1.c7bdccea6189bp+0,0x1.00f99cee3632cp+1,0x1.c7bdccea6189bp+0,0x1.00f99cee3632cp+1,0.22737770947683988,0.22737770947683988,1.0,True
brusselator,19,109527542937650465/288230376151711744,common,endpoint,x,0x1.18ed0b0731666p+1,0x1.32bd3ce2d7822p+1,0x1.18ed0b0731666p+1,0x1.32bd3ce2d7822p+1,0.20166609978715933,0.20166609978715933,1.0,True
brusselator,19,109527542937650465/288230376151711744,common,endpoint,y,0x1.cb9e3cd2da7abp+0,0x1.eebbbf8168cd6p+0,0x1.cb9e3cd2da7abp+0,0x1.eebbbf8168cd6p+0,0.1371690441286073,0.1371690441286073,1.0,True
brusselator,19,109527542937650465/288230376151711744,common,tube,x,0x1.144303a176f77p+1,0x1.3301a0678d590p+1,0x1.144303a176f77p+1,0x1.3301a0678d590p+1,0.2401920287345658,0.2401920287345658,1.0,True
brusselator,19,109527542937650465/288230376151711744,common,tube,y,0x1.c7bdccea618c2p+0,0x1.00f99cee3630bp+1,0x1.c7bdccea618c2p+0,0x1.00f99cee3630bp+1,0.22737770947681657,0.22737770947681657,1.0,True
brusselator,20,28823037615171175/72057594037927936,published,endpoint,x,0x1.1cb943b3d3760p+1,0x1.36eb0dbd0f4cbp+1,0x1.1cb943b3d3760p+1,0x1.36eb0dbd0f4cbp+1,0.20464444590441166,0.20464444590441166,1.0,True
brusselator,20,28823037615171175/72057594037927936,published,endpoint,y,0x1.bc58747908dc5p+0,0x1.e0a0010d31bc1p+0,0x1.bc58747908dc5p+0,0x1.e0a0010d31bc1p+0,0.14171675316981602,0.14171675316981602,1.0,True
brusselator,20,28823037615171175/72057594037927936,published,tube,x,0x1.187052a6b4a8ap+1,0x1.3736f58fb970bp+1,0x1.187052a6b4a8ap+1,0x1.3736f58fb970bp+1,0.24043690088143466,0.24043690088143466,1.0,True
brusselator,20,28823037615171175/72057594037927936,published,tube,y,0x1.b82751efd898fp+0,0x1.f381f001d2b78p+0,0x1.b82751efd898fp+0,0x1.f381f001d2b78p+0,0.2318514627351027,0.2318514627351027,1.0,True
brusselator,20,28823037615171175/72057594037927936,common,endpoint,x,0x1.1cb943b3d376ep+1,0x1.36eb0dbd0f4bep+1,0x1.1cb943b3d376ep+1,0x1.36eb0dbd0f4bep+1,0.20464444590439967,0.20464444590439967,1.0,True
brusselator,20,28823037615171175/72057594037927936,common,endpoint,y,0x1.bc58747908dd3p+0,0x1.e0a0010d31bb4p+0,0x1.bc58747908dd3p+0,0x1.e0a0010d31bb4p+0,0.14171675316981003,0.14171675316981003,1.0,True
brusselator,20,28823037615171175/72057594037927936,common,tube,x,0x1.187052a6b4ab4p+1,0x1.3736f58fb96e2p+1,0x1.187052a6b4ab4p+1,0x1.3736f58fb96e2p+1,0.2404369008813978,0.2404369008813978,1.0,True
brusselator,20,28823037615171175/72057594037927936,common,tube,y,0x1.b82751efd89b5p+0,0x1.f381f001d2b50p+0,0x1.b82751efd89b5p+0,0x1.f381f001d2b50p+0,0.2318514627350854,0.2318514627350854,1.0,True
brusselator,21,121056757983718935/288230376151711744,published,endpoint,x,0x1.202eeacdcb773p+1,0x1.3a8c8cdceb5f2p+1,0x1.202eeacdcb773p+1,0x1.3a8c8cdceb5f2p+1,0.20598245371348822,0.20598245371348822,1.0,True
brusselator,21,121056757983718935/288230376151711744,published,endpoint,y,0x1.adfad7b519b98p+0,0x1.d314ab28ce181p+0,0x1.adfad7b519b98p+0,0x1.d314ab28ce181p+0,0.14492532324617913,0.14492532324617913,1.0,True
brusselator,21,121056757983718935/288230376151711744,published,tube,x,0x1.1c513edc1599ep+1,0x1.3ade90cb2a3dfp+1,0x1.1c513edc1599ep+1,0x1.3ade90cb2a3dfp+1,0.2386877457986718,0.2386877457986718,1.0,True
brusselator,21,121056757983718935/288230376151711744,published,tube,y,0x1.a98555c1a0108p+0,0x1.e57ed0a9ba535p+0,0x1.a98555c1a0108p+0,0x1.e57ed0a9ba535p+0,0.23427551428381865,0.23427551428381865,1.0,True
brusselator,21,121056757983718935/288230376151711744,common,endpoint,x,0x1.202eeacdcb781p+1,0x1.3a8c8cdceb5e5p+1,0x1.202eeacdcb781p+1,0x1.3a8c8cdceb5e5p+1,0.20598245371347623,0.20598245371347623,1.0,True
brusselator,21,121056757983718935/288230376151711744,common,endpoint,y,0x1.adfad7b519ba4p+0,0x1.d314ab28ce175p+0,0x1.adfad7b519ba4p+0,0x1.d314ab28ce175p+0,0.1449253232461738,0.1449253232461738,1.0,True
brusselator,21,121056757983718935/288230376151711744,common,tube,x,0x1.1c513edc159c6p+1,0x1.3ade90cb2a3b8p+1,0x1.1c513edc159c6p+1,0x1.3ade90cb2a3b8p+1,0.23868774579863672,0.23868774579863672,1.0,True
brusselator,21,121056757983718935/288230376151711744,common,tube,y,0x1.a98555c1a012ep+0,0x1.e57ed0a9ba50ep+0,0x1.a98555c1a012ep+0,0x1.e57ed0a9ba50ep+0,0.23427551428380156,0.23427551428380156,1.0,True
brusselator,22,63410682753376585/144115188075855872,published,endpoint,x,0x1.23474c0805da9p+1,0x1.3d9aedfa85165p+1,0x1.23474c0805da9p+1,0x1.3d9aedfa85165p+1,0.2056772646014604,0.2056772646014604,1.0,True
brusselator,22,63410682753376585/144115188075855872,published,endpoint,y,0x1.a097343738bccp+0,0x1.c62c4c0cb4a00p+0,0x1.a097343738bccp+0,0x1.c62c4c0cb4a00p+0,0.14680623018274463,0.14680623018274463,1.0,True
brusselator,22,63410682753376585/144115188075855872,published,tube,x,0x1.1fdc3c8bd8bd0p+1,0x1.3df2786ac7552p+1,0x1.1fdc3c8bd8bd0p+1,0x1.3df2786ac7552p+1,0.23505352387763967,0.23505352387763967,1.0,True
brusselator,22,63410682753376585/144115188075855872,published,tube,y,0x1.9beb5d8988d19p+0,0x1.d7fe6c8194879p+0,0x1.9beb5d8988d19p+0,0x1.d7fe6c8194879p+0,0.23466580920986502,0.23466580920986502,1.0,True
brusselator,22,63410682753376585/144115188075855872,common,endpoint,x,0x1.23474c0805db6p+1,0x1.3d9aedfa85156p+1,0x1.23474c0805db6p+1,0x1.3d9aedfa85156p+1,0.20567726460144797,0.20567726460144797,1.0,True
brusselator,22,63410682753376585/144115188075855872,common,endpoint,y,0x1.a097343738bd9p+0,0x1.c62c4c0cb49f3p+0,0x1.a097343738bd9p+0,0x1.c62c4c0cb49f3p+0,0.14680623018273886,0.14680623018273886,1.0,True
brusselator,22,63410682753376585/144115188075855872,common,tube,x,0x1.1fdc3c8bd8bfbp+1,0x1.3df2786ac7528p+1,0x1.1fdc3c8bd8bfbp+1,0x1.3df2786ac7528p+1,0.23505352387760192,0.23505352387760192,1.0,True
brusselator,22,63410682753376585/144115188075855872,common,tube,y,0x1.9beb5d8988d40p+0,0x1.d7fe6c8194852p+0,0x1.9beb5d8988d40p+0,0x1.d7fe6c8194852p+0,0.2346658092098477,0.2346658092098477,1.0,True
brusselator,23,132585973029787405/288230376151711744,published,endpoint,x,0x1.25f95df19ac56p+1,0x1.401610096ca53p+1,0x1.25f95df19ac56p+1,0x1.401610096ca53p+1,0.20400072253300872,0.20400072253300872,1.0,True
brusselator,23,132585973029787405/288230376151711744,published,endpoint,y,0x1.943934d8d4177p+0,0x1.b9f75cea52b80p+0,0x1.943934d8d4177p+0,0x1.b9f75cea52b80p+0,0.14743280818095372,0.14743280818095372,1.0,True
brusselator,23,132585973029787405/288230376151711744,published,tube,x,0x1.2305bfdea4849p+1,0x1.4072e585522eap+1,0x1.2305bfdea4849p+1,0x1.4072e585522eap+1,0.2298934043750056,0.2298934043750056,1.0,True
brusselator,23,132585973029787405/288230376151711744,published,tube,y,0x1.8f661c72da87dp+0,0x1.cb144ab860bacp+0,0x1.8f661c72da87dp+0,0x1.cb144ab860bacp+0,0.23312653729790234,0.23312653729790234,1.0,True
brusselator,23,132585973029787405/288230376151711744,common,endpoint,x,0x1.25f95df19ac63p+1,0x1.401610096ca46p+1,0x1.25f95df19ac63p+1,0x1.401610096ca46p+1,0.20400072253299717,0.20400072253299717,1.0,True
brusselator,23,132585973029787405/288230376151711744,common,endpoint,y,0x1.943934d8d4185p+0,0x1.b9f75cea52b72p+0,0x1.943934d8d4185p+0,0x1.b9f75cea52b72p+0,0.1474328081809475,0.1474328081809475,1.0,True
brusselator,23,132585973029787405/288230376151711744,common,tube,x,0x1.2305bfdea4870p+1,0x1.4072e585522c2p+1,0x1.2305bfdea4870p+1,0x1.4072e585522c2p+1,0.22989340437497052,0.22989340437497052,1.0,True
brusselator,23,132585973029787405/288230376151711744,common,tube,y,0x1.8f661c72da8a6p+0,0x1.cb144ab860b83p+0,0x1.8f661c72da8a6p+0,0x1.cb144ab860b83p+0,0.23312653729788413,0.23312653729788413,1.0,True
brusselator,24,17293822569102705/36028797018963968,published,endpoint,x,0x1.283ca228c6706p+1,0x1.4201a6976258ep+1,0x1.283ca228c6706p+1,0x1.4201a6976258ep+1,0.20132499123412018,0.20132499123412018,1.0,True
brusselator,24,17293822569102705/36028797018963968,published,endpoint,y,0x1.88e07143a28bdp+0,0x1.ae89f2923b311p+0,0x1.88e07143a28bdp+0,0x1.ae89f2923b311p+0,0.147117692650359,0.147117692650359,1.0,True
brusselator,24,17293822569102705/36028797018963968,published,tube,x,0x1.25c476e9eb9e3p+1,0x1.42623007402b6p+1,0x1.25c476e9eb9e3p+1,0x1.42623007402b6p+1,0.22356332714216753,0.22356332714216753,1.0,True
brusselator,24,17293822569102705/36028797018963968,published,tube,y,0x1.83f30e92bf518p+0,0x1.bedad622db335p+0,0x1.83f30e92bf518p+0,0x1.bedad622db335p+0,0.2300991751507191,0.2300991751507191,1.0,True
brusselator,24,17293822569102705/36028797018963968,common,endpoint,x,0x1.283ca228c6713p+1,0x1.4201a69762580p+1,0x1.283ca228c6713p+1,0x1.4201a69762580p+1,0.20132499123410819,0.20132499123410819,1.0,True
brusselator,24,17293822569102705/36028797018963968,common,endpoint,y,0x1.88e07143a28cap+0,0x1.ae89f2923b304p+0,0x1.88e07143a28cap+0,0x1.ae89f2923b304p+0,0.14711769265035324,0.14711769265035324,1.0,True
brusselator,24,17293822569102705/36028797018963968,common,tube,x,0x1.25c476e9eba0bp+1,0x1.426230074028ep+1,0x1.25c476e9eba0bp+1,0x1.426230074028ep+1,0.223563327142132,0.223563327142132,1.0,True
brusselator,24,17293822569102705/36028797018963968,common,tube,y,0x1.83f30e92bf53cp+0,0x1.bedad622db312p+0,0x1.83f30e92bf53cp+0,0x1.bedad622db312p+0,0.23009917515070333,0.23009917515070333,1.0,True
brusselator,25,144115188075855875/288230376151711744,published,endpoint,x,0x1.2a15a5b3da26bp+1,0x1.43588292e3ed2p+1,0x1.2a15a5b3da26bp+1,0x1.43588292e3ed2p+1,0.19735299006019913,0.19735299006019913,1.0,True
brusselator,25,144115188075855875/288230376151711744,published,endpoint,y,0x1.7e8a91931b2c1p+0,0x1.a3f1dbca9fd45p+0,0x1.7e8a91931b2c1p+0,0x1.a3f1dbca9fd45p+0,0.14610732894348732,0.14610732894348732,1.0,True
brusselator,25,144115188075855875/288230376151711744,published,tube,x,0x1.281ac23900e9ep+1,0x1.43bb3a18c25b0p+1,0x1.281ac23900e9ep+1,0x1.43bb3a18c25b0p+1,0.21583460259979237,0.21583460259979237,1.0,True
brusselator,25,144115188075855875/288230376151711744,published,tube,y,0x1.798adb402da4dp+0,0x1.b36906f71fc46p+0,0x1.798adb402da4dp+0,0x1.b36906f71fc46p+0,0.22604630676698734,0.22604630676698734,1.0,True
brusselator,25,144115188075855875/288230376151711744,common,endpoint,x,0x1.2a15a5b3da279p+1,0x1.43588292e3ec4p+1,0x1.2a15a5b3da279p+1,0x1.43588292e3ec4p+1,0.1973529900601867,0.1973529900601867,1.0,True
brusselator,25,144115188075855875/288230376151711744,common,endpoint,y,0x1.7e8a91931b2cep+0,0x1.a3f1dbca9fd38p+0,0x1.7e8a91931b2cep+0,0x1.a3f1dbca9fd38p+0,0.14610732894348155,0.14610732894348155,1.0,True
brusselator,25,144115188075855875/288230376151711744,common,tube,x,0x1.281ac23900ec7p+1,0x1.43bb3a18c2586p+1,0x1.281ac23900ec7p+1,0x1.43bb3a18c2586p+1,0.2158346025997555,0.2158346025997555,1.0,True
brusselator,25,144115188075855875/288230376151711744,common,tube,y,0x1.798adb402da76p+0,0x1.b36906f71fc1dp+0,0x1.798adb402da76p+0,0x1.b36906f71fc1dp+0,0.22604630676696913,0.22604630676696913,1.0,True
brusselator,26,74939897799445055/144115188075855872,published,endpoint,x,0x1.2b8411b3dd4a1p+1,0x1.441e41bd4c36bp+1,0x1.2b8411b3dd4a1p+1,0x1.441e41bd4c36bp+1,0.19220543346987018,0.19220543346987018,1.0,True
brusselator,26,74939897799445055/144115188075855872,published,endpoint,y,0x1.7541b041594c1p+0,0x1.9a28950f31d7bp+0,0x1.7541b041594c1p+0,0x1.9a28950f31d7bp+0,0.14414815927061264,0.14414815927061264,1.0,True
brusselator,26,74939897799445055/144115188075855872,published,tube,x,0x1.2a06073418237p+1,0x1.4481f4a3a306dp+1,0x1.2a06073418237p+1,0x1.4481f4a3a306dp+1,0.20690696665203756,0.20690696665203756,1.0,True
brusselator,26,74939897799445055/144115188075855872,published,tube,y,0x1.703e12542891cp+0,0x1.a8b5cc643649cp+0,0x1.703e12542891cp+0,0x1.a8b5cc643649cp+0,0.22057688610013315,0.22057688610013315,1.0,True
brusselator,26,74939897799445055/144115188075855872,common,endpoint,x,0x1.2b8411b3dd4afp+1,0x1.441e41bd4c35dp+1,0x1.2b8411b3dd4afp+1,0x1.441e41bd4c35dp+1,0.19220543346985774,0.19220543346985774,1.0,True
brusselator,26,74939897799445055/144115188075855872,common,endpoint,y,0x1.7541b041594cfp+0,0x1.9a28950f31d6ep+0,0x1.7541b041594cfp+0,0x1.9a28950f31d6ep+0,0.14414815927060665,0.14414815927060665,1.0,True
brusselator,26,74939897799445055/144115188075855872,common,tube,x,0x1.2a06073418260p+1,0x1.4481f4a3a3044p+1,0x1.2a06073418260p+1,0x1.4481f4a3a3044p+1,0.20690696665200115,0.20690696665200115,1.0,True
brusselator,26,74939897799445055/144115188075855872,common,tube,y,0x1.703e125428941p+0,0x1.a8b5cc6436475p+0,0x1.703e125428941p+0,0x1.a8b5cc6436475p+0,0.22057688610011628,0.22057688610011628,1.0,True
brusselator,27,155644403121924345/288230376151711744,published,endpoint,x,0x1.2c878b5672779p+1,0x1.4459f0dde0c06p+1,0x1.2c878b5672779p+1,0x1.4459f0dde0c06p+1,0.1861082946093746,0.1861082946093746,1.0,True
brusselator,27,155644403121924345/288230376151711744,published,endpoint,y,0x1.6cff44c0e2b71p+0,0x1.91313466899ebp+0,0x1.6cff44c0e2b71p+0,0x1.91313466899ebp+0,0.14138696474301904,0.14138696474301904,1.0,True
brusselator,27,155644403121924345/288230376151711744,published,tube,x,0x1.2b8488157c3f7p+1,0x1.44bd1abd5e284p+1,0x1.2b8488157c3f7p+1,0x1.44bd1abd5e284p+1,0.19703896710763624,0.19703896710763624,1.0,True
brusselator,27,155644403121924345/288230376151711744,published,tube,y,0x1.680466d38f526p+0,0x1.9ec983d034372p+0,0x1.680466d38f526p+0,0x1.9ec983d034372p+0,0.21394520919865823,0.21394520919865823,1.0,True
brusselator,27,155644403121924345/288230376151711744,common,endpoint,x,0x1.2c878b5672787p+1,0x1.4459f0dde0bf9p+1,0x1.2c878b5672787p+1,0x1.4459f0dde0bf9p+1,0.18610829460936262,0.18610829460936262,1.0,True
brusselator,27,155644403121924345/288230376151711744,common,endpoint,y,0x1.6cff44c0e2b7dp+0,0x1.91313466899dfp+0,0x1.6cff44c0e2b7dp+0,0x1.91313466899dfp+0,0.1413869647430137,0.1413869647430137,1.0,True
brusselator,27,155644403121924345/288230376151711744,common,tube,x,0x1.2b8488157c422p+1,0x1.44bd1abd5e25bp+1,0x1.2b8488157c422p+1,0x1.44bd1abd5e25bp+1,0.19703896710759894,0.19703896710759894,1.0,True
brusselator,27,155644403121924345/288230376151711744,common,tube,y,0x1.680466d38f54dp+0,0x1.9ec983d03434ap+0,0x1.680466d38f54dp+0,0x1.9ec983d03434ap+0,0.21394520919864068,0.21394520919864068,1.0,True
brusselator,28,40352252661239645/72057594037927936,published,endpoint,x,0x1.2d22e46d104eep+1,0x1.44124917261f5p+1,0x1.2d22e46d104eep+1,0x1.44124917261f5p+1,0.17918070130292874,0.17918070130292874,1.0,True
brusselator,28,40352252661239645/72057594037927936,published,endpoint,y,0x1.65b83a83e3a66p+0,0x1.890d56722bccap+0,0x1.65b83a83e3a66p+0,0x1.890d56722bccap+0,0.13801741187503413,0.13801741187503413,1.0,True
brusselator,28,40352252661239645/72057594037927936,published,tube,x,0x1.2c978387c5c3ep+1,0x1.44738af9ef897p+1,0x1.2c978387c5c3ep+1,0x1.44738af9ef897p+1,0.18640225481389594,0.18640225481389594,1.0,True
brusselator,28,40352252661239645/72057594037927936,published,tube,y,0x1.60d1324b477cap+0,0x1.95aa60e70fb61p+0,0x1.60d1324b477cap+0,0x1.95aa60e70fb61p+0,0.20643893531107493,0.20643893531107493,1.0,True
brusselator,28,40352252661239645/72057594037927936,common,endpoint,x,0x1.2d22e46d104fbp+1,0x1.44124917261e8p+1,0x1.2d22e46d104fbp+1,0x1.44124917261e8p+1,0.1791807013029172,0.1791807013029172,1.0,True
brusselator,28,40352252661239645/72057594037927936,common,endpoint,y,0x1.65b83a83e3a74p+0,0x1.890d56722bcbcp+0,0x1.65b83a83e3a74p+0,0x1.890d56722bcbcp+0,0.13801741187502792,0.13801741187502792,1.0,True
