absolute_time,analytic_reference_status,h,lower,requested_horizon,sampled_trajectory_status,state_index,step_index,system,tool,tool_variant,upper,width
0.025,not_available,0.005,1.1574443715638925,1.0,passed,0,5,van_der_pol,diffreach,diffreach_affine,1.461008653330631,0.30356428176673855
0.025,not_available,0.005,2.250163353966871,1.0,passed,1,5,van_der_pol,diffreach,diffreach_affine,2.4099787181362906,0.15981536416941955
0.03,not_available,0.005,1.168625403203713,1.0,passed,0,6,van_der_pol,diffreach,diffreach_affine,1.473088436015939,0.304463032812226
0.03,not_available,0.005,2.2288643584491408,1.0,passed,1,6,van_der_pol,diffreach,diffreach_affine,2.4010921007600134,0.17222774231087268
0.035,not_available,0.005,1.1796986545970285,1.0,passed,0,7,van_der_pol,diffreach,diffreach_affine,1.4851241927036596,0.3054255381066311
0.035,not_available,0.005,2.2071277951122314,1.0,passed,1,7,van_der_pol,diffreach,diffreach_affine,2.3919285965688943,0.1848008014566629
0.04,not_available,0.005,1.1906619400424594,1.0,passed,0,8,van_der_pol,diffreach,diffreach_affine,1.4971145514700746,0.30645261142761515
0.04,not_available,0.005,2.1849568183546197,1.0,passed,1,8,van_der_pol,diffreach,diffreach_affine,2.382496302703117,0.19753948434849722
0.045,not_available,0.005,1.201513089944448,1.0,passed,0,9,van_der_pol,diffreach,diffreach_affine,1.5090581812122892,0.30754509126784124
0.045,not_available,0.005,2.1623547914387644,1.0,passed,1,9,van_der_pol,diffreach,diffreach_affine,2.3728036642611774,0.21044887282241298
0.05,not_available,0.005,1.2122499518302865,1.0,passed,0,10,van_der_pol,diffreach,diffreach_affine,1.5209537933962105,0.308703841565924
0.05,not_available,0.005,2.1393252778078526,1.0,passed,1,10,van_der_pol,diffreach,diffreach_affine,2.3628594692282583,0.22353419142040565
0.055,not_available,0.005,1.2228703913221426,1.0,passed,0,11,van_der_pol,diffreach,diffreach_affine,1.5328001437795087,0.3099297524573661
0.055,not_available,0.005,2.1158720318253934,1.0,passed,1,11,van_der_pol,diffreach,diffreach_affine,2.35267284296064,0.23680081113524665
0.06,not_available,0.005,1.2333722930612268,1.0,passed,0,12,van_der_pol,diffreach,diffreach_affine,1.5445960341073608,0.31122374104613404
0.06,not_available,0.005,2.0919989889511577,1.0,passed,1,12,van_der_pol,diffreach,diffreach_affine,2.3422532422464775,0.2502542532953198
0.065,not_available,0.005,1.2437535615813144,1.0,passed,0,13,van_der_pol,diffreach,diffreach_affine,1.55634031377888,0.3125867521975656
0.065,not_available,0.005,2.0677102553684024,1.0,passed,1,13,van_der_pol,diffreach,diffreach_affine,2.3316104489650673,0.26390019359666494
0.07,not_available,0.005,1.2540121221289102,1.0,passed,0,14,van_der_pol,diffreach,diffreach_affine,1.5680318814822383,0.31401975935332804
0.07,not_available,0.005,2.0430100970786724,1.0,passed,1,14,van_der_pol,diffreach,diffreach_affine,2.3207545633685176,0.27774446628984517
0.075,not_available,0.005,1.2641459214274327,1.0,passed,0,15,van_der_pol,diffreach,diffreach_affine,1.5796696867966218,0.31552376536918914
0.075,not_available,0.005,2.0179029284817527,1.0,passed,1,15,van_der_pol,diffreach,diffreach_affine,2.309695997011398,0.29179306852964526
0.08,not_available,0.005,1.2741529283828783,1.0,passed,0,16,van_der_pol,diffreach,diffreach_affine,1.5912527317592742,0.3170998033763959
0.08,not_available,0.005,1.9923933004594863,1.0,passed,1,16,van_der_pol,diffreach,diffreach_affine,2.2984454653555764,0.3060521648960901
0.085,not_available,0.005,1.28403113472853,1.0,passed,0,17,van_der_pol,diffreach,diffreach_affine,1.6027800723960308,0.3187489376675008
0.085,not_available,0.005,1.9664858879832483,1.0,passed,1,17,van_der_pol,diffreach,diffreach_affine,2.2870139800789686,0.3205280920957203
0.09,not_available,0.005,1.2937785556063641,1.0,passed,0,18,van_der_pol,diffreach,diffreach_affine,1.614250820213887,0.32047226460752287
0.09,not_available,0.005,1.94018547726579,1.0,passed,1,18,van_der_pol,diffreach,diffreach_affine,2.2754128411183654,0.33522736385257534
0.095,not_available,0.005,1.3033932300829243,1.0,passed,0,19,van_der_pol,diffreach,diffreach_affine,1.6256641436542918,0.3222709135713675
0.095,not_available,0.005,1.91349695247899,1.0,passed,1,19,van_der_pol,diffreach,diffreach_affine,2.263653628477849,0.350156675998859
0.1,not_available,0.005,1.3128732215975347,1.0,passed,0,20,van_der_pol,diffreach,diffreach_affine,1.637019269506027,0.32414604790849233
0.1,not_available,0.005,1.8864252820597323,1.0,passed,1,20,van_der_pol,diffreach,diffreach_affine,2.2517481938355495,0.3653229117758172
0.105,not_available,0.005,1.322216618340836,1.0,passed,0,21,van_der_pol,diffreach,diffreach_affine,1.6483154842766878,0.3260988659358519
0.105,not_available,0.005,1.858975504626673,1.0,passed,1,21,van_der_pol,diffreach,diffreach_affine,2.2397086519826295,0.38073314735595654
0.11,not_available,0.005,1.3314215335617425,1.0,passed,0,22,van_der_pol,diffreach,diffreach_affine,1.6595521355219527,0.32813060196021016
0.11,not_available,0.005,1.831152714531082,1.0,passed,1,22,van_der_pol,diffreach,diffreach_affine,2.2275473721294334,0.39639465759835146
0.115,not_available,0.005,1.3404861058010353,1.0,passed,0,23,van_der_pol,diffreach,diffreach_affine,1.6707286331320113,0.3302425273309759
0.115,not_available,0.005,1.8029620470651961,1.0,passed,1,23,van_der_pol,diffreach,diffreach_affine,2.215276969114639,0.41231492204944287
0.12,not_available,0.005,1.3494084990499184,1.0,passed,0,24,van_der_pol,diffreach,diffreach_affine,1.681844450574697,0.33243595152477856
0.12,not_available,0.005,1.7744086633516505,1.0,passed,1,24,van_der_pol,diffreach,diffreach_affine,2.2029102945540897,0.4285016312024392
0.125,not_available,0.005,1.35818690283199,1.0,passed,0,25,van_der_pol,diffreach,diffreach_affine,1.692899126095055,0.33471222326306505
0.125,not_available,0.005,1.7454977349375098,1.0,passed,1,25,van_der_pol,diffreach,diffreach_affine,2.1904604279666797,0.4449626930291699
0.13,not_available,0.005,1.3668195322071834,1.0,passed,0,26,van_der_pol,diffreach,diffreach_affine,1.7038922638712632,0.3370727316640798
0.13,not_available,0.005,1.7162344281162525,1.0,passed,1,26,van_der_pol,diffreach,diffreach_affine,2.177940667915267,0.4617062397990146
0.135,not_available,0.005,1.375304627696364,1.0,passed,0,27,van_der_pol,diffreach,diffreach_affine,1.7148235351270233,0.33951890743065927
0.135,not_available,0.005,1.6866238880007045,1.0,passed,1,27,van_der_pol,diffreach,diffreach_affine,2.1653645232010765,0.478740635200372
0.14,not_available,0.005,1.383640455125362,1.0,passed,0,28,van_der_pol,diffreach,diffreach_affine,1.7256926792007208,0.34205222407535874
0.14,not_available,0.005,1.6566712223694406,1.0,passed,1,28,van_der_pol,diffreach,diffreach_affine,2.1527457041504467,0.4960744817810061
0.145,not_available,0.005,1.391825305387346,1.0,passed,0,29,van_der_pol,diffreach,diffreach_affine,1.7364995045718636,0.3446741991845177
0.145,not_available,0.005,1.626381485308515,1.0,passed,1,29,van_der_pol,diffreach,diffreach_affine,2.1400981140330533,0.5137166287245383
0.15,not_available,0.005,1.3998574941225401,1.0,passed,0,30,van_der_pol,diffreach,diffreach_affine,1.7472438898454936,0.3473863957229535
0.15,not_available,0.005,1.5957596606695832,1.0,passed,1,30,van_der_pol,diffreach,diffreach_affine,2.127435840650934,0.5316761799813507
0.155,not_available,0.005,1.4077353613143913,1.0,passed,0,31,van_der_pol,diffreach,diffreach_affine,1.7579257846954721,0.35019042338108086
0.155,not_available,0.005,1.5648106453645256,1.0,passed,1,31,van_der_pol,diffreach,diffreach_affine,2.11477314813773,0.5499625027732045
0.16,not_available,0.005,1.4154572708013857,1.0,passed,0,32,van_der_pol,diffreach,diffreach_affine,1.768545210767737,0.35308793996635135
0.16,not_available,0.005,1.5335392325155697,1.0,passed,1,32,van_der_pol,diffreach,diffreach_affine,2.1021244690075704,0.5685852364920008
0.165,not_available,0.005,1.4230216097038106,1.0,passed,0,33,van_der_pol,diffreach,diffreach_affine,1.7791022625448312,0.35608065284102053
0.165,not_available,0.005,1.5019500944786575,1.0,passed,1,33,van_der_pol,diffreach,diffreach_affine,2.089504396492949,0.5875543020142915
0.17,not_available,0.005,1.4304267877648325,1.0,passed,0,34,van_der_pol,diffreach,diffreach_affine,1.789597108173197,0.3591703204083645
0.17,not_available,0.005,1.4700477657564022,1.0,passed,1,34,van_der_pol,diffreach,diffreach_affine,2.0769276772108087,0.6068799114544066
0.17500000000000002,not_available,0.005,1.4376712366053463,1.0,passed,0,35,van_der_pol,diffreach,diffreach_affine,1.8000299902549364,0.36235875364959
0.17500000000000002,not_available,0.005,1.4378366258154203,1.0,passed,1,35,van_der_pol,diffreach,diffreach_affine,2.0644092041958237,0.6265725783804035
0.18,not_available,0.005,1.4447534088921135,1.0,passed,0,36,van_der_pol,diffreach,diffreach_affine,1.8104012266059306,0.36564781771381716
0.18,not_available,0.005,1.4053208818211487,1.0,passed,1,36,van_der_pol,diffreach,diffreach_affine,2.0519640103396193,0.6466431285184706
0.185,not_available,0.005,1.4516717774187624,1.0,passed,0,37,van_der_pol,diffreach,diffreach_affine,1.8207112109824088,0.36903943356364644
0.185,not_available,0.005,1.3725045513014205,1.0,passed,1,37,van_der_pol,diffreach,diffreach_affine,2.0396072622743535,0.667102710972933
0.19,not_available,0.005,1.458424834099287,1.0,passed,0,38,van_der_pol,diffreach,diffreach_affine,1.8309604137782578,0.3725355796789709
0.19,not_available,0.005,1.3393914447481081,1.0,passed,1,38,van_der_pol,diffreach,diffreach_affine,2.027354254738731,0.6879628099906228
0.195,not_available,0.005,1.465011088873697,1.0,passed,0,39,van_der_pol,diffreach,diffreach_affine,1.841149382695551,0.37613829382185404
0.195,not_available,0.005,1.3059851481640528,1.0,passed,1,39,van_der_pol,diffreach,diffreach_affine,2.015220405464159,0.7092352573001062
0.2,not_available,0.005,1.4714290685255251,1.0,passed,0,40,van_der_pol,diffreach,diffreach_affine,1.8512787433909725,0.3798496748654474
0.2,not_available,0.005,1.2722890055602654,1.0,passed,1,40,van_der_pol,diffreach,diffreach_affine,2.0032212506183567,0.7309322450580913
0.20500000000000002,not_available,0.005,1.4776773154108909,1.0,passed,0,41,van_der_pol,diffreach,diffreach_affine,1.8613492001010012,0.3836718846901104
0.20500000000000002,not_available,0.005,1.2383061014060401,1.0,passed,1,41,van_der_pol,diffreach,diffreach_affine,1.991372440843345,0.7530663394373049
0.21,not_available,0.005,1.4837543860988411,1.0,passed,0,42,van_der_pol,diffreach,diffreach_affine,1.8713615362489109,0.38760715015006975
0.21,not_available,0.005,1.204039243032142,1.0,passed,1,42,van_der_pol,diffreach,diffreach_affine,1.9796897379243692,0.7756504948922271
0.215,not_available,0.005,1.489658849922671,1.0,passed,0,43,van_der_pol,diffreach,diffreach_affine,1.8813166150368281,0.39165776511415706
0.215,not_available,0.005,1.1694909429846303,1.0,passed,1,43,van_der_pol,diffreach,diffreach_affine,1.9681890121259358,0.7986980691413055
0.22,not_available,0.005,1.4953892874419055,1.0,passed,0,44,van_der_pol,diffreach,diffreach_affine,1.891215380026276,0.3958260925843706
0.22,not_available,0.005,1.1346634013241683,1.0,passed,1,44,van_der_pol,diffreach,diffreach_affine,1.9568862402308334,0.822222838906665
0.225,not_available,0.005,1.5009442888145912,1.0,passed,0,45,van_der_pol,diffreach,diffreach_affine,1.9010588557108226,0.40011456689623137
0.225,not_available,0.005,1.0995584878628288,1.0,passed,1,45,van_der_pol,diffreach,diffreach_affine,1.9457975043177314,0.8462390164549025
0.23,not_available,0.005,1.5063224520794904,1.0,passed,0,46,van_der_pol,diffreach,diffreach_affine,1.9108481480846222,0.4045256960051318
0.23,not_available,0.005,1.0641777243274515,1.0,passed,1,46,van_der_pol,diffreach,diffreach_affine,1.9349389913127306,0.8707612669852791
0.23500000000000001,not_available,0.005,1.5115223813477097,1.0,passed,0,47,van_der_pol,diffreach,diffreach_affine,1.9205844452108451,0.4090620638631355
0.23500000000000001,not_available,0.005,1.0285222664355396,1.0,passed,1,47,van_der_pol,diffreach,diffreach_affine,1.9243269933501193,0.8958047269145797
0.24,not_available,0.005,1.516542684903204,1.0,passed,0,48,van_der_pol,diffreach,diffreach_affine,1.9302690177941482,0.4137263328909442
0.24,not_available,0.005,0.9925928858664812,1.0,passed,1,48,van_der_pol,diffreach,diffreach_affine,1.9139779089775257,0.9213850231110445
0.245,not_available,0.005,1.521381944573395,1.0,passed,0,49,van_der_pol,diffreach,diffreach_affine,1.9399032483951568,0.4185213038217619
0.245,not_available,0.005,0.9563861184354007,1.0,passed,1,49,van_der_pol,diffreach,diffreach_affine,1.9039120780122814,0.9475259595768807
0.25,not_available,0.005,1.52603874858914,1.0,passed,0,50,van_der_pol,diffreach,diffreach_affine,1.949488597079091,0.42344984848995093
0.25,not_available,0.005,0.9199014672585748,1.0,passed,1,50,van_der_pol,diffreach,diffreach_affine,1.8941465637021537,0.9742450964435789
0.255,not_available,0.005,1.5305116842942774,1.0,passed,0,51,van_der_pol,diffreach,diffreach_affine,1.959026607139662,0.4285149228453846
0.255,not_available,0.005,0.8831384544490256,1.0,passed,1,51,van_der_pol,diffreach,diffreach_affine,1.8846980866246663,1.0015596321756406
0.26,not_available,0.005,1.5347993347498667,1.0,passed,0,52,van_der_pol,diffreach,diffreach_affine,1.968518906856325,0.4337195721064582
0.26,not_available,0.005,0.846096144489589,1.0,passed,1,52,van_der_pol,diffreach,diffreach_affine,1.875583487563194,1.0294873430736051
0.265,not_available,0.005,1.5389002763653201,1.0,passed,0,53,van_der_pol,diffreach,diffreach_affine,1.9779672101565378,0.43906693379121764
0.265,not_available,0.005,0.8087731250989122,1.0,passed,1,53,van_der_pol,diffreach,diffreach_affine,1.866819733666001,1.0580466085670888
0.27,not_available,0.005,1.5428130764313368,1.0,passed,0,54,van_der_pol,diffreach,diffreach_affine,1.987373317311986,0.44456024088064927
0.27,not_available,0.005,0.7711674878091772,1.0,passed,1,54,van_der_pol,diffreach,diffreach_affine,1.8584239256724617,1.0872564378632845
0.275,not_available,0.005,1.5465362905529787,1.0,passed,0,55,van_der_pol,diffreach,diffreach_affine,1.9967391156742889,0.45020282512131016
0.275,not_available,0.005,0.733276808212232,1.0,passed,1,55,van_der_pol,diffreach,diffreach_affine,1.8504133062452,1.117136498032968
0.28,not_available,0.005,1.5500684599809913,1.0,passed,0,56,van_der_pol,diffreach,diffreach_affine,2.0060665804559163,0.45599812047492505
0.28,not_available,0.005,0.6950981258264322,1.0,passed,1,56,van_der_pol,diffreach,diffreach_affine,1.8428052694481698,1.1477071436217376
0.28500000000000003,not_available,0.005,1.5534081088392147,1.0,passed,0,57,van_der_pol,diffreach,diffreach_affine,2.015357775562258,0.46194966672304316
0.28500000000000003,not_available,0.005,0.6566279235319102,1.0,passed,1,57,van_der_pol,diffreach,diffreach_affine,1.8356173714122386,1.1789894478803284
0.29,not_available,0.005,1.5565537412456443,1.0,passed,0,58,van_der_pol,diffreach,diffreach_affine,2.0246148544810034,0.46806111323535915
0.29,not_available,0.005,0.6178621065172021,1.0,passed,1,58,van_der_pol,diffreach,diffreach_affine,1.8288673422316397,1.2110052357144376
0.295,not_available,0.005,1.559503838324398,1.0,passed,0,59,van_der_pol,diffreach,diffreach_affine,2.0338400612352356,0.47433622291083766
0.295,not_available,0.005,0.5787959806751366,1.0,passed,1,59,van_der_pol,diffreach,diffreach_affine,1.8225730991367475,1.2437771184616109
0.3,not_available,0.005,1.5622568551055096,1.0,passed,0,60,van_der_pol,diffreach,diffreach_affine,2.0430357314068734,0.48077887630136384
0.3,not_available,0.005,0.5394242303806158,1.0,passed,1,60,van_der_pol,diffreach,diffreach_affine,1.8167527609910337,1.2773285306104178
0.305,not_available,0.005,1.5648112173091022,1.0,passed,0,61,van_der_pol,diffreach,diffreach_affine,2.0522042932373634,0.4873930759282612
0.305,not_available,0.005,0.49974089557735324,1.0,passed,1,61,van_der_pol,diffreach,diffreach_affine,1.8114246641627902,1.311683768585437
0.31,not_available,0.005,1.5671653180101157,1.0,passed,0,62,van_der_pol,diffreach,diffreach_affine,2.061348268812794,0.49418295080267827
0.31,not_available,0.005,0.4597393480947737,1.0,passed,1,62,van_der_pol,diffreach,diffreach_affine,1.8066073798253053,1.3468680317305317
0.315,not_available,0.005,1.56931751417932,1.0,passed,0,63,van_der_pol,diffreach,diffreach_affine,2.0704702753408855,0.5011527611615654
0.315,not_available,0.005,0.4194122671100639,1.0,passed,1,63,van_der_pol,diffreach,diffreach_affine,1.8023197327426481,1.3829074656325842
0.32,not_available,0.005,1.571266123095914,1.0,passed,0,64,van_der_pol,diffreach,diffreach_affine,2.0795730265276413,0.5083069034317274
0.32,not_available,0.005,0.3787516136637844,1.0,passed,1,64,van_der_pol,diffreach,diffreach_affine,1.798580821602125,1.4198292079383408
0.325,not_available,0.005,1.5730094186264931,1.0,passed,0,65,van_der_pol,diffreach,diffreach_affine,2.088659334061746,0.515649915435253
0.325,not_available,0.005,0.3377486041304445,1.0,passed,1,65,van_der_pol,diffreach,diffreach_affine,1.7954100409588065,1.457661436828362
0.33,not_available,0.005,1.5745456273646623,1.0,passed,0,66,van_der_pol,diffreach,diffreach_affine,2.0977321092151757,0.5231864818505134
0.33,not_available,0.005,0.29639368253797704,1.0,passed,1,66,van_der_pol,diffreach,diffreach_affine,1.7928271048623492,1.496433422324372
0.335,not_available,0.005,1.5758729246249852,1.0,passed,0,67,van_der_pol,diffreach,diffreach_affine,2.106794364568849,0.530921439943864
0.335,not_available,0.005,0.25467649162207623,1.0,passed,1,67,van_der_pol,diffreach,diffreach_affine,1.7908520722416947,1.5361755806196185
0.34,not_available,0.005,1.5769894302843617,1.0,passed,0,68,van_der_pol,diffreach,diffreach_affine,2.1158492158725726,0.5388597855882109
0.34,not_available,0.005,0.21258584249281212,1.0,passed,1,68,van_der_pol,diffreach,diffreach_affine,1.7895053741291223,1.57691953163631
0.34500000000000003,not_available,0.005,1.577893204463256,1.0,passed,0,69,van_der_pol,diffreach,diffreach_affine,2.124899884048959,0.5470066795857029
0.34500000000000003,not_available,0.005,0.17010968278176722,1.0,passed,1,69,van_der_pol,diffreach,diffreach_affine,1.788807842811657,1.6186981600298898
