plant,step,t_end_exact,metric,component,optimized_width,flowstar_width,ratio,flowstar_data_origin
brusselator,885,5101677657885297975/288230376151711744,endpoint,x,0.000708025581042826,0.0007854499106499935,0.901426776478852,REUSED_MATCHED_REFERENCE
brusselator,885,5101677657885297975/288230376151711744,endpoint,y,0.0149686322582121,0.015501366410252349,0.9656330843397194,REUSED_MATCHED_REFERENCE
brusselator,885,5101677657885297975/288230376151711744,tube,x,0.0013232211443209296,0.001358010829105416,0.9743818797031214,REUSED_MATCHED_REFERENCE
brusselator,885,5101677657885297975/288230376151711744,tube,y,0.028144088115861,0.028592652213029535,0.9843119101429798,REUSED_MATCHED_REFERENCE
brusselator,886,2553721132704166105/144115188075855872,endpoint,x,0.0006487854774410162,0.0007203518546526899,0.9006508045347108,REUSED_MATCHED_REFERENCE
brusselator,886,2553721132704166105/144115188075855872,endpoint,y,0.01492053813786498,0.015451396199055,0.9656433597099473,REUSED_MATCHED_REFERENCE
brusselator,886,2553721132704166105/144115188075855872,tube,x,0.0012072865085857032,0.0012400458617886079,0.9735821438445401,REUSED_MATCHED_REFERENCE
brusselator,886,2553721132704166105/144115188075855872,tube,y,0.02805352046060916,0.02850073451783297,0.9843086830992378,REUSED_MATCHED_REFERENCE
brusselator,887,5113206872931366445/288230376151711744,endpoint,x,0.0005915907849112778,0.0006575178040061913,0.8997334844878319,REUSED_MATCHED_REFERENCE
brusselator,887,5113206872931366445/288230376151711744,endpoint,y,0.014873350518699091,0.015402384826025184,0.9656524419236564,REUSED_MATCHED_REFERENCE
brusselator,887,5113206872931366445/288230376151711744,tube,x,0.001095381114681493,0.001126178931587174,0.9726528209311496,REUSED_MATCHED_REFERENCE
brusselator,887,5113206872931366445/288230376151711744,tube,y,0.0279646846278907,0.02841057082449927,0.9843056234468873,REUSED_MATCHED_REFERENCE
brusselator,888,639871435056800085/36028797018963968,endpoint,x,0.0005363557934424668,0.000596854515141465,0.8986374063289795,REUSED_MATCHED_REFERENCE
brusselator,888,639871435056800085/36028797018963968,endpoint,y,0.014827023454766053,0.015354283774514421,0.9656603767722768,REUSED_MATCHED_REFERENCE
brusselator,888,639871435056800085/36028797018963968,tube,x,0.000987337976920466,0.001016240213228492,0.9715596411834496,REUSED_MATCHED_REFERENCE
brusselator,888,639871435056800085/36028797018963968,tube,y,0.02787749265677064,0.028322071945100724,0.9843027272442549,REUSED_MATCHED_REFERENCE
brusselator,889,5124736087977434915/288230376151711744,endpoint,x,0.00048302707805003564,0.0005382719951315673,0.8973661688120549,REUSED_MATCHED_REFERENCE
brusselator,889,5124736087977434915/288230376151711744,endpoint,y,0.014781512819113107,0.01530704610907252,0.9656672302275272,REUSED_MATCHED_REFERENCE
brusselator,889,5124736087977434915/288230376151711744,tube,x,0.0008830268403031138,0.0009100657391318268,0.9702890707054777,REUSED_MATCHED_REFERENCE
brusselator,889,5124736087977434915/288230376151711744,tube,y,0.027791859588767842,0.028235151374492506,0.9843000032177929,REUSED_MATCHED_REFERENCE
brusselator,890,2565250347750234575/144115188075855872,endpoint,x,0.00043150414429904416,0.0004816834014720883,0.8958252308057747,REUSED_MATCHED_REFERENCE
brusselator,890,2565250347750234575/144115188075855872,endpoint,y,0.01473677445502064,0.015260625849813803,0.9656730071264047,REUSED_MATCHED_REFERENCE
brusselator,890,2565250347750234575/144115188075855872,tube,x,0.0007822699541387146,0.0008074972396220903,0.9687586727910276,REUSED_MATCHED_REFERENCE
brusselator,890,2565250347750234575/144115188075855872,tube,y,0.027707701564652965,0.028149724656659103,0.9842974275095947,REUSED_MATCHED_REFERENCE
brusselator,891,5136265303023503385/288230376151711744,endpoint,x,0.00038170325567971064,0.0004270093359874938,0.893899087234219,REUSED_MATCHED_REFERENCE
brusselator,891,5136265303023503385/288230376151711744,endpoint,y,0.014692765934718466,0.015214977995849477,0.9656777642876995,REUSED_MATCHED_REFERENCE
brusselator,891,5136265303023503385/288230376151711744,tube,x,0.0006849097528272563,0.0007083863749622332,0.966859015129662,REUSED_MATCHED_REFERENCE
brusselator,891,5136265303023503385/288230376151711744,tube,y,0.027624937604331823,0.028065709396609684,0.984295006192464,REUSED_MATCHED_REFERENCE
brusselator,892,1285507477636634405/72057594037927936,endpoint,x,0.0003338524248724939,0.0003745230111343867,0.8914069761996565,REUSED_MATCHED_REFERENCE
brusselator,892,1285507477636634405/72057594037927936,endpoint,y,0.014649450753846605,0.015170061837306736,0.96568167690788,REUSED_MATCHED_REFERENCE
brusselator,892,1285507477636634405/72057594037927936,tube,x,0.0005911213525785497,0.0006129398379319806,0.9644035450085199,REUSED_MATCHED_REFERENCE
brusselator,892,1285507477636634405/72057594037927936,tube,y,0.02754349392730182,0.027983028557748035,0.9842928141412872,REUSED_MATCHED_REFERENCE
brusselator,893,5147794518069571855/288230376151711744,endpoint,x,0.00028777482554420697,0.00032394066553165235,0.8883565916983905,REUSED_MATCHED_REFERENCE
brusselator,893,5147794518069571855/288230376151711744,endpoint,y,0.014606789134032905,0.015125837044368762,0.9656846818583772,REUSED_MATCHED_REFERENCE
brusselator,893,5147794518069571855/288230376151711744,tube,x,0.0005006529232004509,0.0005208097041930482,0.9612972246286605,REUSED_MATCHED_REFERENCE
brusselator,893,5147794518069571855/288230376151711744,tube,y,0.027463294390251747,0.027901606533538903,0.9842907919025994,REUSED_MATCHED_REFERENCE
brusselator,894,2576779562796303045/144115188075855872,endpoint,x,0.00024319029460617703,0.0002750244065447549,0.8842498658990925,REUSED_MATCHED_REFERENCE
brusselator,894,2576779562796303045/144115188075855872,endpoint,y,0.014564736717354254,0.01508225817589004,0.9656867391805375,REUSED_MATCHED_REFERENCE
brusselator,894,2576779562796303045/144115188075855872,tube,x,0.00041314558150651326,0.00043169620864580427,0.9570285150349529,REUSED_MATCHED_REFERENCE
brusselator,894,2576779562796303045/144115188075855872,tube,y,0.02738425927648347,0.027821363636364893,0.9842888951959892,REUSED_MATCHED_REFERENCE
brusselator,895,5159323733115640325/288230376151711744,endpoint,x,0.00020003932142032,0.00022770955488649047,0.8784845305241423,REUSED_MATCHED_REFERENCE
brusselator,895,5159323733115640325/288230376151711744,endpoint,y,0.014523255804170798,0.015039285073459308,0.9656879122399791,REUSED_MATCHED_REFERENCE
brusselator,895,5159323733115640325/288230376151711744,tube,x,0.0003284764880237545,0.00034547502307502587,0.9507966309692385,REUSED_MATCHED_REFERENCE
brusselator,895,5159323733115640325/288230376151711744,tube,y,0.02730631670360495,0.027742226469779308,0.9842871383575067,REUSED_MATCHED_REFERENCE
brusselator,896,40352252661239645/2251799813685248,endpoint,x,0.00015829793556088045,0.00018199992286788147,0.8697692453188186,REUSED_MATCHED_REFERENCE
brusselator,896,40352252661239645/2251799813685248,endpoint,y,0.014482310468056703,0.014996880402355028,0.9656882017797834,REUSED_MATCHED_REFERENCE
brusselator,896,40352252661239645/2251799813685248,tube,x,0.00024656252358135067,0.0002620924670240221,0.9407463189651764,REUSED_MATCHED_REFERENCE
brusselator,896,40352252661239645/2251799813685248,tube,y,0.027229397609672024,0.02766412544588004,0.9842855022813397,REUSED_MATCHED_REFERENCE
brusselator,897,5170852948161708795/288230376151711744,endpoint,x,0.00011879354298216516,0.0001389379502203525,0.8550114838585228,REUSED_MATCHED_REFERENCE
brusselator,897,5170852948161708795/288230376151711744,endpoint,y,0.014441872615293505,0.01495501662112364,0.9656875001325421,REUSED_MATCHED_REFERENCE
brusselator,897,5170852948161708795/288230376151711744,tube,x,0.00016822313167030867,0.00018253557608954862,0.9215909318837741,REUSED_MATCHED_REFERENCE
brusselator,897,5170852948161708795/288230376151711744,tube,y,0.027153442145960938,0.027587001729812766,0.9842839179082195,REUSED_MATCHED_REFERENCE
brusselator,898,2588308777842371515/144115188075855872,endpoint,x,0.00010186233982467652,0.00012054111263776202,0.8450423062775515,REUSED_MATCHED_REFERENCE
brusselator,898,2588308777842371515/144115188075855872,endpoint,y,0.01440206976303493,0.014913691127246498,0.9656945178865303,REUSED_MATCHED_REFERENCE
brusselator,898,2588308777842371515/144115188075855872,tube,x,0.0001330983010988107,0.00014696023457111407,0.9056756168581401,REUSED_MATCHED_REFERENCE
brusselator,898,2588308777842371515/144115188075855872,tube,y,0.027078555685717376,0.02751082235909319,0.9842873954208448,REUSED_MATCHED_REFERENCE
brusselator,899,5182382163207777265/288230376151711744,endpoint,x,0.00013475308741112135,0.0001541275791857588,0.8742957498132973,REUSED_MATCHED_REFERENCE
brusselator,899,5182382163207777265/288230376151711744,endpoint,y,0.014363070382226617,0.014872844850111644,0.9657244815620328,REUSED_MATCHED_REFERENCE
brusselator,899,5182382163207777265/288230376151711744,tube,x,0.00020108254494360933,0.00021380394428149874,0.9404996976054841,REUSED_MATCHED_REFERENCE
brusselator,899,5182382163207777265/288230376151711744,tube,y,0.027004888288934215,0.02743549880921048,0.9843046221513675,REUSED_MATCHED_REFERENCE
brusselator,900,1297036692682702875/72057594037927936,endpoint,x,0.00016734267500279065,0.00018746955188109204,0.8926392223358626,REUSED_MATCHED_REFERENCE
brusselator,900,1297036692682702875/72057594037927936,endpoint,y,0.014324431556566708,0.014832421652605454,0.9657513716952948,REUSED_MATCHED_REFERENCE
brusselator,900,1297036692682702875/72057594037927936,tube,x,0.00026774558042585994,0.00027942782382262,0.958192268626134,REUSED_MATCHED_REFERENCE
brusselator,900,1297036692682702875/72057594037927936,tube,y,0.02693194533218568,0.02736094636699571,0.984320679955445,REUSED_MATCHED_REFERENCE
brusselator,901,5193911378253845735/288230376151711744,endpoint,x,0.00019933568292229698,0.00022023503355084184,0.90510433198758,REUSED_MATCHED_REFERENCE
brusselator,901,5193911378253845735/288230376151711744,endpoint,y,0.014286120353808496,0.014792387119919148,0.9657751813817174,REUSED_MATCHED_REFERENCE
brusselator,901,5193911378253845735/288230376151711744,tube,x,0.0003328208854537773,0.00034354581810519536,0.9687816527339185,REUSED_MATCHED_REFERENCE
brusselator,901,5193911378253845735/288230376151711744,tube,y,0.02685966532497064,0.027287102890549253,0.9843355460895538,REUSED_MATCHED_REFERENCE
brusselator,902,2599837992888439985/144115188075855872,endpoint,x,0.0002305158017364417,0.00025219261262465764,0.9140466064306257,REUSED_MATCHED_REFERENCE
brusselator,902,2599837992888439985/144115188075855872,endpoint,y,0.0142481047611982,0.014752709272024767,0.9657958072973459,REUSED_MATCHED_REFERENCE
brusselator,902,2599837992888439985/144115188075855872,tube,x,0.0003961243078747789,0.0004059707659039846,0.9757458939013001,REUSED_MATCHED_REFERENCE
brusselator,902,2599837992888439985/144115188075855872,tube,y,0.02678798858547271,0.02721390949232738,0.9843491466386057,REUSED_MATCHED_REFERENCE
brusselator,903,5205440593299914205/288230376151711744,endpoint,x,0.0002609193810198529,0.0002833769950917331,0.9207500451311853,REUSED_MATCHED_REFERENCE
brusselator,903,5205440593299914205/288230376151711744,endpoint,y,0.014210356303983485,0.014713356304384195,0.9658133745968736,REUSED_MATCHED_REFERENCE
brusselator,903,5205440593299914205/288230376151711744,tube,x,0.0004577371220578774,0.00046677999504685097,0.9806271196603746,REUSED_MATCHED_REFERENCE
brusselator,903,5205440593299914205/288230376151711744,tube,y,0.02671685990856254,0.027141308250094642,0.9843615371219027,REUSED_MATCHED_REFERENCE
brusselator,904,651400650102868555/36028797018963968,endpoint,x,0.0002905754519873516,0.00031381275232666983,0.9259517015575934,REUSED_MATCHED_REFERENCE
brusselator,904,651400650102868555/36028797018963968,endpoint,y,0.014172846941338246,0.01467429821680133,0.9658279211683904,REUSED_MATCHED_REFERENCE
brusselator,904,651400650102868555/36028797018963968,tube,x,0.0005177313113174931,0.000526039132345113,0.9842068383951148,REUSED_MATCHED_REFERENCE
brusselator,904,651400650102868555/36028797018963968,tube,y,0.026646225309611804,0.027069243805788012,0.9843727257690975,REUSED_MATCHED_REFERENCE
brusselator,905,5216969808345982675/288230376151711744,endpoint,x,0.00032018624278534746,0.00034421592389416444,0.9301900945285572,REUSED_MATCHED_REFERENCE
brusselator,905,5216969808345982675/288230376151711744,endpoint,y,0.014135553864388584,0.014635505555419481,0.9658398072319567,REUSED_MATCHED_REFERENCE
brusselator,905,5216969808345982675/288230376151711744,tube,x,0.0005768871675105869,0.0005845037672997933,0.9869691177109218,REUSED_MATCHED_REFERENCE
brusselator,905,5216969808345982675/288230376151711744,tube,y,0.02657603707724565,0.02699766207738863,0.9843829069741523,REUSED_MATCHED_REFERENCE
brusselator,906,2611367207934508455/144115188075855872,endpoint,x,0.0003495025527744944,0.00037427355673191887,0.9338157785612217,REUSED_MATCHED_REFERENCE
brusselator,906,2611367207934508455/144115188075855872,endpoint,y,0.014098448422278587,0.01459694973905279,0.9658489392862326,REUSED_MATCHED_REFERENCE
brusselator,906,2611367207934508455/144115188075855872,tube,x,0.0006349795592979768,0.0006418990509250433,0.9892202806389965,REUSED_MATCHED_REFERENCE
brusselator,906,2611367207934508455/144115188075855872,tube,y,0.026506241980954304,0.026926510555100425,0.9843920149517289,REUSED_MATCHED_REFERENCE
brusselator,907,5228499023392051145/288230376151711744,endpoint,x,0.00037818516480803144,0.00040365154787924684,0.936909982867615,REUSED_MATCHED_REFERENCE
brusselator,907,5228499023392051145/288230376151711744,endpoint,y,0.014061502373596824,0.014558602979786617,0.9658551986835567,REUSED_MATCHED_REFERENCE
brusselator,907,5228499023392051145/288230376151711744,tube,x,0.0006916876214495549,0.0006979275968099774,0.991059279803602,REUSED_MATCHED_REFERENCE
brusselator,907,5228499023392051145/288230376151711744,tube,y,0.02643678786318704,0.02685573819184528,0.98439996973215,REUSED_MATCHED_REFERENCE
brusselator,908,1308565907728771345/72057594037927936,endpoint,x,0.0004062271599339917,0.00043238410854279374,0.9395052961197966,REUSED_MATCHED_REFERENCE
brusselator,908,1308565907728771345/72057594037927936,endpoint,y,0.014024690454127686,0.014520438358315513,0.9658586130835422,REUSED_MATCHED_REFERENCE
brusselator,908,1308565907728771345/72057594037927936,tube,x,0.0007470397353762093,0.0007526590021744717,0.9925341133474415,REUSED_MATCHED_REFERENCE
brusselator,908,1308565907728771345/72057594037927936,tube,y,0.026367626349076634,0.0267852954486254,0.9844067764587527,REUSED_MATCHED_REFERENCE
brusselator,909,5240028238438119615/288230376151711744,endpoint,x,0.00043366183530446634,0.00046050642869083225,0.9417063656143041,REUSED_MATCHED_REFERENCE
brusselator,909,5240028238438119615/288230376151711744,endpoint,y,0.013987988324604128,0.01448242962113655,0.9658592301521836,REUSED_MATCHED_REFERENCE
brusselator,909,5240028238438119615/288230376151711744,tube,x,0.0008011053896152531,0.0008061625680864659,0.9937268503011537,REUSED_MATCHED_REFERENCE
brusselator,909,5240028238438119615/288230376151711744,tube,y,0.026298710638840817,0.02671513406191961,0.9844124524281399,REUSED_MATCHED_REFERENCE
brusselator,910,2622896422980576925/144115188075855872,endpoint,x,0.00046052123782736043,0.00048805175379745824,0.943590990594979,REUSED_MATCHED_REFERENCE
brusselator,910,2622896422980576925/144115188075855872,endpoint,y,0.013951372265173845,0.014444551156615582,0.965857098216869,REUSED_MATCHED_REFERENCE
brusselator,910,2622896422980576925/144115188075855872,tube,x,0.0008539515111825047,0.0008585044304452727,0.9946966851872778,REUSED_MATCHED_REFERENCE
brusselator,910,2622896422980576925/144115188075855872,tube,y,0.026229995153979946,0.026645206990197234,0.9844170159244758,REUSED_MATCHED_REFERENCE
brusselator,911,5251557453484188085/288230376151711744,endpoint,x,0.0004868325988721667,0.0005150454897330792,0.9452225261199089,REUSED_MATCHED_REFERENCE
brusselator,911,5251557453484188085/288230376151711744,endpoint,y,0.013914819611935414,0.01440677869829532,0.965852249370769,REUSED_MATCHED_REFERENCE
brusselator,911,5251557453484188085/288230376151711744,tube,x,0.0009056387685155154,0.0009097417177221789,0.9954899845453536,REUSED_MATCHED_REFERENCE
brusselator,911,5251557453484188085/288230376151711744,tube,y,0.026161435944628053,0.026575469087953163,0.9844204765697704,REUSED_MATCHED_REFERENCE
