case_name,dim,order,monomial_profile,monomial_count,multiplication_pair_count,batch,operation,implementation,device,dtype,warmup,repeats,status,skip_reason,min_ms,median_ms,mean_ms,samples_per_second,speedup_vs_torch_cpu,output_shape,notes
dim4_order4,4,4,dense_total_degree,70,495,1,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,ok,,8.68131034,8.69471766,8.73917993,115.01236,0.000319734118,polynomial_objects=4,existing Polynomial/TaylorModel sparse Python object path
dim4_order4,4,4,dense_total_degree,70,495,1,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,ok,,176.236169,180.809028,186.3727,5.53069727,0.000438487835,polynomial_objects=4,existing Polynomial/TaylorModel sparse Python object path
dim4_order4,4,4,dense_total_degree,70,495,1,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,ok,,63.4655664,63.832039,64.1512673,15.666114,0.0150777373,taylor_model_objects=4,existing Polynomial/TaylorModel sparse Python object path
dim4_order4,4,4,dense_total_degree,70,495,1,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,ok,,1056.64405,1061.32988,1066.66276,0.942214117,9.70108409e-05,tmvector_objects=1,existing Polynomial/TaylorModel sparse Python object path
dim4_order4,4,4,dense_total_degree,70,495,8,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0314712524,0.0317310914,0.0319270683,252118.652,1,"lo_hi=(8,4)",
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.00336952507,0.0034281984,0.00353809446,2333587.23,1,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,0.125620514,0.128506683,0.133001113,62253.5718,1,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,1.09729357,1.12978555,1.14517898,7080.98982,1,"lo_hi=(8,4)",
dim4_order4,4,4,dense_total_degree,70,495,8,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,0.161012635,0.168436207,0.170637055,47495.7264,1,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.117431395,0.120775774,0.123217835,66238.4494,0.262727287,"lo_hi=(8,4)",
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.018495135,0.0192504376,0.0195593706,415574.968,0.17808418,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.0735558569,0.0768052414,0.0787405297,104159.558,1.67314991,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,2.6793303,2.72800121,2.72775282,2932.55001,0.41414408,"lo_hi=(8,4)",
dim4_order4,4,4,dense_total_degree,70,495,8,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.130129978,0.134338625,0.135351105,59551.0041,1.25381816,"coeffs=(8,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,32,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0316528603,0.0338936225,0.0366514016,944130.42,1,"lo_hi=(32,4)",
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.00499840826,0.00503007323,0.00512014542,6361736.41,1,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,0.391695648,0.400209799,0.401054376,79958.0621,1,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,1.5424788,1.54994801,1.55273732,20645.8538,1,"lo_hi=(32,4)",
dim4_order4,4,4,dense_total_degree,70,495,32,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,0.441610813,0.446376391,0.450391988,71688.3793,1,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.109966844,0.111685134,0.116626067,286519.779,0.303474788,"lo_hi=(32,4)",
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0183405355,0.0193342566,0.0203674925,1655093.37,0.260163776,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.0714389607,0.0743055716,0.0752914431,430654.113,5.38599987,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,2.54679937,2.55490281,2.55771314,12524.9383,0.606656348,"lo_hi=(32,4)",
dim4_order4,4,4,dense_total_degree,70,495,32,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.128866173,0.132273883,0.134171918,241922.286,3.3746374,"coeffs=(32,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,32,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,32,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,32,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,32,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,128,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0337176025,0.0337716192,0.034057003,3790164.73,1,"lo_hi=(128,4)",
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.0159814954,0.0161463395,0.0162723341,7927493.42,1,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,1.76402461,1.76935084,1.76888159,72342.9164,1,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,3.1117294,3.11947521,3.13627015,41032.5428,1,"lo_hi=(128,4)",
dim4_order4,4,4,dense_total_degree,70,495,128,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,1.9235136,1.93256792,1.9391231,66233.1186,1,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.111221336,0.116876327,0.118015999,1095174.74,0.288951751,"lo_hi=(128,4)",
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0175302848,0.0178404152,0.019433376,7174720.9,0.905042806,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.0716429204,0.0743754208,0.0752859882,1720998.67,23.7894565,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,2.54542194,2.56141368,2.56607509,49972.4042,1.21787247,"lo_hi=(128,4)",
dim4_order4,4,4,dense_total_degree,70,495,128,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.129450113,0.132214278,0.134539524,968125.394,14.6169381,"coeffs=(128,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,128,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,128,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,128,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,128,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,512,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0403299928,0.0407192856,0.0414858971,12573894.5,1,"lo_hi=(512,4)",
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.134513713,0.13475772,0.134889702,3799411.27,1,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,19.4535423,19.60753,19.5713625,26112.417,1,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,9.35301837,9.37916897,9.37650166,54589.0581,1,"lo_hi=(512,4)",
dim4_order4,4,4,dense_total_degree,70,495,512,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,20.6130659,20.8443599,20.870038,24562.9994,1,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.113919377,0.11730101,0.119814383,4364838.82,0.347134997,"lo_hi=(512,4)",
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0191647559,0.0198166817,0.0214854788,25836818,6.80021619,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.111170113,0.112319365,0.113060964,4558430.32,174.569452,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,2.56963167,2.5748536,2.57547027,198846.257,3.64260282,"lo_hi=(512,4)",
dim4_order4,4,4,dense_total_degree,70,495,512,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.136851333,0.139091164,0.139232193,3681039.01,149.861136,"coeffs=(512,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,512,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,512,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,512,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,512,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,2048,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.072883442,0.0736471266,0.0738404425,27808281.1,1,"lo_hi=(2048,4)",
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.531353988,0.534634106,0.535952726,3830657.22,1,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,103.316971,103.838568,103.805425,19722.9223,1,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,35.7532278,36.4451017,36.3905913,56194.1085,1,"lo_hi=(2048,4)",
dim4_order4,4,4,dense_total_degree,70,495,2048,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,104.549166,105.473402,105.486871,19417.2176,1,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.122651458,0.132157467,0.132434336,15496665,0.557267993,"lo_hi=(2048,4)",
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0347476453,0.0362033024,0.0364027385,56569424.9,14.7675507,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.358800404,0.361366197,0.361600492,5667381.22,287.349974,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,2.5987355,2.6116753,2.61759944,784170.988,13.9546833,"lo_hi=(2048,4)",
dim4_order4,4,4,dense_total_degree,70,495,2048,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.464760698,0.46666991,0.466733639,4388540.93,226.012862,"coeffs=(2048,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,2048,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,2048,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,2048,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,2048,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8192,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.229340047,0.231043436,0.234735997,35456536.5,1,"lo_hi=(8192,4)",
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,3.29963863,3.32374778,3.33051224,2464687.62,1,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,511.084103,521.283426,520.471628,15715.0594,1,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,199.410301,203.165099,205.110069,40321.8862,1,"lo_hi=(8192,4)",
dim4_order4,4,4,dense_total_degree,70,495,8192,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,572.092124,573.15414,573.395134,14292.8393,1,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.113431364,0.115059316,0.1187721,71198059.2,2.00803762,"lo_hi=(8192,4)",
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0963704661,0.0968808308,0.0973193507,84557491.2,34.3075895,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,1.33202877,1.33467093,1.33589323,6137842.53,390.57075,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,3.31215747,3.31527833,3.3207746,2470984.09,61.2814608,"lo_hi=(8192,4)",
dim4_order4,4,4,dense_total_degree,70,495,8192,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,1.77101698,1.77522656,1.77672106,4614622.27,322.862532,"coeffs=(8192,4,70)",
dim4_order4,4,4,dense_total_degree,70,495,8192,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8192,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8192,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim4_order4,4,4,dense_total_degree,70,495,8192,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,1,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.028626062,0.0290572643,0.0300128013,34414.8021,1,"lo_hi=(1,8)",
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.00381004065,0.00386871397,0.00395226691,258483.829,1,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,0.634591095,0.646729022,0.654397133,1546.24265,1,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,2.37513706,2.38662958,2.44343254,419.000924,1,"lo_hi=(1,8)",
dim8_order4,8,4,dense_total_degree,495,4845,1,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,0.673837028,0.683095306,0.681408016,1463.92457,1,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.112452544,0.119203702,0.12210557,8389.00123,0.243761426,"lo_hi=(1,8)",
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0176299363,0.0185426325,0.0188544925,53929.7752,0.208638875,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.0730715692,0.0745952129,0.07655578,13405.686,8.66984618,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,4.91510052,4.9260268,4.95961814,203.003362,0.484493828,"lo_hi=(1,8)",
dim8_order4,8,4,dense_total_degree,495,4845,1,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.137032941,0.138826668,0.1422087,7203.22696,4.92049053,"coeffs=(1,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,1,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,term count exceeds max_scalar_terms=70,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,term count exceeds max_scalar_terms=70,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,1,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,term count exceeds max_scalar_terms=70,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,1,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,term count exceeds max_scalar_terms=70,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,1,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,term count exceeds max_scalar_terms=70,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,8,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0300863758,0.0302102417,0.0303949096,264810.857,1,"lo_hi=(8,8)",
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.0126585364,0.0127572566,0.0131219359,627094.072,1,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,2.0062644,2.00692657,2.01300851,3986.19466,1,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,3.59327346,3.61760054,3.64035009,2211.41055,1,"lo_hi=(8,8)",
dim8_order4,8,4,dense_total_degree,495,4845,8,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,2.14890763,2.15529371,2.15863796,3711.79109,1,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.108359382,0.109747984,0.112418085,72894.2778,0.275269219,"lo_hi=(8,8)",
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0197449699,0.0205235556,0.0209914786,389796.006,0.621590961,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.0719688833,0.0744313002,0.0776861395,107481.664,26.963476,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,4.89234645,4.98020649,5.03370073,1606.3591,0.726395692,"lo_hi=(8,8)",
dim8_order4,8,4,dense_total_degree,495,4845,8,fixed_picard_tm_step,torch_dense,cuda,float64,3,7,ok,,0.12884941,0.13283547,0.134992413,60224.8781,16.2252876,"coeffs=(8,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,8,interval_affine_map,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_add,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,8,poly_coeff_mul_trunc,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,8,tm_range_bound,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,8,fixed_picard_tm_step,python_scalar_sparse,cpu,float64,3,7,skipped,batch exceeds max_scalar_batch=1,,,,,,,existing sparse object path is intentionally capped to avoid runaway diagnostic time
dim8_order4,8,4,dense_total_degree,495,4845,32,interval_affine_map,torch_dense,cpu,float64,3,7,ok,,0.0318456441,0.0320430845,0.0322330743,998655.42,1,"lo_hi=(32,8)",
dim8_order4,8,4,dense_total_degree,495,4845,32,poly_coeff_add,torch_dense,cpu,float64,3,7,ok,,0.119571574,0.119778328,0.120750495,267160.184,1,"coeffs=(32,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,32,poly_coeff_mul_trunc,torch_dense,cpu,float64,3,7,ok,,11.8718641,12.0984344,12.2546512,2644.97033,1,"coeffs=(32,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,32,tm_range_bound,torch_dense,cpu,float64,3,7,ok,,8.79873894,8.85600504,8.92050711,3613.36741,1,"lo_hi=(32,8)",
dim8_order4,8,4,dense_total_degree,495,4845,32,fixed_picard_tm_step,torch_dense,cpu,float64,3,7,ok,,11.6479825,11.8248919,11.8626167,2706.15582,1,"coeffs=(32,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,32,interval_affine_map,torch_dense,cuda,float64,3,7,ok,,0.113598071,0.11618156,0.119628651,275430.972,0.27580181,"lo_hi=(32,8)",
dim8_order4,8,4,dense_total_degree,495,4845,32,poly_coeff_add,torch_dense,cuda,float64,3,7,ok,,0.0181179494,0.0183433294,0.0190797395,1744503.37,6.52980301,"coeffs=(32,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,32,poly_coeff_mul_trunc,torch_dense,cuda,float64,3,7,ok,,0.1311386,0.132516958,0.132870062,241478.529,91.2972542,"coeffs=(32,8,495)",
dim8_order4,8,4,dense_total_degree,495,4845,32,tm_range_bound,torch_dense,cuda,float64,3,7,ok,,4.9124267,4.92799189,4.96160039,6493.51718,1.7970819,"lo_hi=(32,8)",
