context,cover_validation_s,coverage_valid,depth,device,fallback_reason,finite,horner,horner_hi,horner_lo,horner_range_s,horner_stage_count,horner_stage_sha256,horner_validated,horner_width,hull_s,lane,leaf_count,leaf_counts,leaf_evaluation_s,method_requested,method_used,natural_hi,natural_lo,natural_range_s,natural_validated,natural_width,phase,phase_group,range_attribution_s,range_call_index,selected_hi,selected_lo,selected_width,selection_s,split_variables,tightened_hi,tightened_lo,tightened_width,wall_s
polynomial_truncation,0.0009380010887980461,True,1,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[6.460399498651929e-05]],3.789737820625305e-05,A1_polynomial_truncation,4,[4],0.001153813675045967,subdivision,subdivision,[[3.217040795548898e-05]],[[-3.2433587031030305e-05]],0.0009872810915112495,True,[[6.460399498651929e-05]],polynomial_range,attribution,0.0034402133896946907,48,[[3.154556119367492e-05]],[[-3.243262040982945e-05]],[[6.397818160350437e-05]],1.889001578092575e-05,"[[0, 1]]",[[3.154556119367492e-05]],[[-3.243262040982945e-05]],[[6.397818160350437e-05]],0.0034402133896946907
poly_times_remainder,0.0002637142315506935,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068499306265]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868025728535]],0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,[[1.394386117579791]],[[-0.14000068499306265]],0.0007588062435388565,True,[[1.5343868025728535]],polynomial_range,attribution,0.0010594520717859268,49,[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0,[[]],[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0010594520717859268
remainder_times_poly,0.00026507116854190826,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.394386117579791]],[[-0.14000068499306265]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5343868025728535]],0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,[[1.394386117579791]],[[-0.14000068499306265]],0.0007759872823953629,True,[[1.5343868025728535]],polynomial_range,attribution,0.0010775933042168617,50,[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0,[[]],[[1.394386117579791]],[[-0.14000068499306265]],[[1.5343868025728535]],0.0010775933042168617
polynomial_truncation,0.0009847162291407585,True,1,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[0.009777527463709938]],[[-0.012996815564251935]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[0.02277434302796187]],4.889536648988724e-05,A1_polynomial_truncation,4,[4],0.0012002531439065933,subdivision,subdivision,[[0.009777527463709938]],[[-0.012996815564251935]],0.0009861467406153679,True,[[0.02277434302796187]],polynomial_range,attribution,0.0035435492172837257,51,[[0.009513226855916216]],[[-0.012926593310588614]],[[0.02243982016650483]],2.1084211766719818e-05,"[[0, 1]]",[[0.009513226855916216]],[[-0.012926593310588614]],[[0.02243982016650483]],0.0035435492172837257
poly_times_remainder,0.00027228984981775284,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.944222190333796]],[[-0.5857766650347861]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[2.529998855368582]],0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,[[1.944222190333796]],[[-0.5857766650347861]],0.0007803067564964294,True,[[2.529998855368582]],polynomial_range,attribution,0.001089443452656269,52,[[1.944222190333796]],[[-0.5857766650347861]],[[2.529998855368582]],0.0,[[]],[[1.944222190333796]],[[-0.5857766650347861]],[[2.529998855368582]],0.001089443452656269
remainder_times_poly,0.0002629486843943596,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[4.402724323311574]],[[0.8704774300756952]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[3.532246893235879]],0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,[[4.402724323311574]],[[0.8704774300756952]],0.0007751109078526497,True,[[3.532246893235879]],polynomial_range,attribution,0.0010743895545601845,53,[[4.402724323311574]],[[0.8704774300756952]],[[3.532246893235879]],0.0,[[]],[[4.402724323311574]],[[0.8704774300756952]],[[3.532246893235879]],0.0010743895545601845
integration_overflow,0.00025789160281419754,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[1.3327209580472988e-05, 0.00010839579370510149]]",0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]",0.0007729874923825264,True,"[[1.3327209580472988e-05, 0.00010839579370510149]]",polynomial_range,attribution,0.001066502183675766,54,"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]","[[1.3327209580472988e-05, 0.00010839579370510149]]",0.0,[[]],"[[6.6548988310870505e-06, 5.426897812623766e-05]]","[[-6.672310749385938e-06, -5.4126815578863826e-05]]","[[1.3327209580472988e-05, 0.00010839579370510149]]",0.001066502183675766
cutoff,0.0002631014212965965,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0007675876840949059,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,attribution,0.0010672425851225853,55,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0010672425851225853
raw_compat_poly_diff,0.0002618739381432533,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,A1_polynomial_truncation,1,[1],0.0,subdivision,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0007794210687279701,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,attribution,0.0010775895789265633,56,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0010775895789265633
polynomial_truncation,0.00029852986335754395,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[4.450147717014404e-308]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.001116190105676651,True,[[4.450147717014404e-308]],polynomial_range,attribution,0.0014564236626029015,0,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.0,[[]],[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.0014564236626029015
poly_times_remainder,0.0003010118380188942,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.3784916034151118]],[[-0.13366032117015292]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5121519245852646]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.3784916034151118]],[[-0.13366032117015292]],0.0008409805595874786,True,[[1.5121519245852646]],polynomial_range,attribution,0.0011824937537312508,1,[[1.3784916034151118]],[[-0.13366032117015292]],[[1.5121519245852646]],0.0,[[]],[[1.3784916034151118]],[[-0.13366032117015292]],[[1.5121519245852646]],0.0011824937537312508
remainder_times_poly,0.00028942618519067764,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.3784916034151118]],[[-0.13366032117015292]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5121519245852646]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.3784916034151118]],[[-0.13366032117015292]],0.0008435733616352081,True,[[1.5121519245852646]],polynomial_range,attribution,0.001173228956758976,2,[[1.3784916034151118]],[[-0.13366032117015292]],[[1.5121519245852646]],0.0,[[]],[[1.3784916034151118]],[[-0.13366032117015292]],[[1.5121519245852646]],0.001173228956758976
polynomial_truncation,0.0002925712615251541,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[4.450147717014404e-308]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.001097559928894043,True,[[4.450147717014404e-308]],polynomial_range,attribution,0.0014317305758595467,3,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.0,[[]],[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.0014317305758595467
poly_times_remainder,0.00029297173023223877,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.900239100685933]],[[-0.5537857793014239]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[2.4540248799873567]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.900239100685933]],[[-0.5537857793014239]],0.0008505396544933319,True,[[2.4540248799873567]],polynomial_range,attribution,0.0011855019256472588,4,[[1.900239100685933]],[[-0.5537857793014239]],[[2.4540248799873567]],0.0,[[]],[[1.900239100685933]],[[-0.5537857793014239]],[[2.4540248799873567]],0.0011855019256472588
remainder_times_poly,0.00030807871371507645,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[4.373732489975402]],[[0.9014183282268264]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[3.4723141617485753]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[4.373732489975402]],[[0.9014183282268264]],0.000847790390253067,True,[[3.4723141617485753]],polynomial_range,attribution,0.001196528784930706,5,[[4.373732489975402]],[[0.9014183282268264]],[[3.4723141617485753]],0.0,[[]],[[4.373732489975402]],[[0.9014183282268264]],[[3.4723141617485753]],0.001196528784930706
integration_overflow,0.0009929556399583817,True,1,cpu,validated subdivision enclosure is wider than natural,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",4.531349986791611e-05,A2_integration_overflow,4,[4],0.000954020768404007,subdivision,natural_subdivision_wider,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.001034359447658062,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,attribution,0.0034444574266672134,6,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",2.50181183218956e-05,"[[0, 1]]","[[2.2250738585072024e-308, 2.2250738585072024e-308]]","[[-2.2250738585072024e-308, -2.2250738585072024e-308]]","[[4.450147717014405e-308, 4.450147717014405e-308]]",0.0034444574266672134
cutoff,0.0003012828528881073,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}","[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,"[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]",0.0008511161431670189,True,"[[4.450147717014404e-308, 4.450147717014404e-308]]",polynomial_range,attribution,0.001192968338727951,7,"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.0,[[]],"[[2.225073858507202e-308, 2.225073858507202e-308]]","[[-2.225073858507202e-308, -2.225073858507202e-308]]","[[4.450147717014404e-308, 4.450147717014404e-308]]",0.001192968338727951
polynomial_truncation,0.0002955198287963867,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[4.450147717014404e-308]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],0.001109178178012371,True,[[4.450147717014404e-308]],polynomial_range,attribution,0.001446363516151905,8,[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.0,[[]],[[2.225073858507202e-308]],[[-2.225073858507202e-308]],[[4.450147717014404e-308]],0.001446363516151905
poly_times_remainder,0.0003042183816432953,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.3943404172539255]],[[-0.13995152220560306]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5342919394595287]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.3943404172539255]],[[-0.13995152220560306]],0.0008670277893543243,True,[[1.5342919394595287]],polynomial_range,attribution,0.0012124041095376015,9,[[1.3943404172539255]],[[-0.13995152220560306]],[[1.5342919394595287]],0.0,[[]],[[1.3943404172539255]],[[-0.13995152220560306]],[[1.5342919394595287]],0.0012124041095376015
remainder_times_poly,0.0002920543774962425,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.3943404172539255]],[[-0.13995152220560306]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[1.5342919394595287]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.3943404172539255]],[[-0.13995152220560306]],0.0008456641808152199,True,[[1.5342919394595287]],polynomial_range,attribution,0.0011784667149186134,10,[[1.3943404172539255]],[[-0.13995152220560306]],[[1.5342919394595287]],0.0,[[]],[[1.3943404172539255]],[[-0.13995152220560306]],[[1.5342919394595287]],0.0011784667149186134
polynomial_truncation,0.00029432959854602814,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[0.00940917892085814]],[[-0.012617497256746098]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[0.02202667617760424]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[0.00940917892085814]],[[-0.012617497256746098]],0.0011049173772335052,True,[[0.02202667617760424]],polynomial_range,attribution,0.0014409953728318214,11,[[0.00940917892085814]],[[-0.012617497256746098]],[[0.02202667617760424]],0.0,[[]],[[0.00940917892085814]],[[-0.012617497256746098]],[[0.02202667617760424]],0.0014409953728318214
poly_times_remainder,0.00029140058904886246,True,0,cpu,,True,"{""fallback_reason"": ""Horner not requested for this named context"", ""orders"": [], ""requested"": false, ""requested_orders"": [], ""validated"": false}",[[1.9441851991878176]],[[-0.5857033352291291]],0.0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,[[2.529888534416947]],0.0,A2_integration_overflow,1,[1],0.0,subdivision,natural,[[1.9441851991878176]],[[-0.5857033352291291]],0.0008565438911318779,True,[[2.529888534416947]],polynomial_range,attribution,0.0011889664456248283,12,[[1.9441851991878176]],[[-0.5857033352291291]],[[2.529888534416947]],0.0,[[]],[[1.9441851991878176]],[[-0.5857033352291291]],[[2.529888534416947]],0.0011889664456248283
