analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,endpoint_evaluation_path,excluded_from_authoritative,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,time,tool,upper,variant,width
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08191874326434048,,True,6,0.04183498800768329,native_practical,4.411461361536432e-12,0.006072,0,30,coupled_quadratic,0.15000000000000005,flowstar,0.12375373127643526,root_cause_fixed_order_6,0.04183498801209477
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15572461149759903,,True,6,0.03570308910872383,native_practical,2.3340642144573774e-12,0.006072,1,30,coupled_quadratic,0.15000000000000005,flowstar,0.19142770060865696,root_cause_fixed_order_6,0.035703089111057934
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0819786672816293,,True,6,0.041893297931623136,native_practical,4.5624178525950334e-12,0.006214,0,31,coupled_quadratic,0.15500000000000005,flowstar,0.12387196521781486,root_cause_fixed_order_6,0.04189329793618557
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1549770553533958,,True,6,0.03557235252966179,native_practical,2.4115920672821248e-12,0.006214,1,31,coupled_quadratic,0.15500000000000005,flowstar,0.1905494078854692,root_cause_fixed_order_6,0.035572352532073415
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08203834046541367,,True,6,0.041951428555904335,native_practical,4.71445408993982e-12,0.006075,0,32,coupled_quadratic,0.16000000000000006,flowstar,0.12398976902603247,root_cause_fixed_order_6,0.0419514285606188
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15423326439586393,,True,6,0.03544237709415643,native_practical,2.4898316507598206e-12,0.006075,1,32,coupled_quadratic,0.16000000000000006,flowstar,0.18967564149251023,root_cause_fixed_order_6,0.0354423770966463
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0820977636923972,,True,6,0.042009380363896176,native_practical,4.867679084102448e-12,0.00619,0,33,coupled_quadratic,0.16500000000000006,flowstar,0.12410714406116106,root_cause_fixed_order_6,0.042009380368763866
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1534932196973297,,True,6,0.03531315876225283,native_practical,2.5667211711388954e-12,0.00619,1,33,coupled_quadratic,0.16500000000000006,flowstar,0.1888063784621493,root_cause_fixed_order_6,0.03531315876481958
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08215693783821908,,True,6,0.04206715384066803,native_practical,5.022151309794345e-12,0.006174,0,34,coupled_quadratic,0.17000000000000007,flowstar,0.12422409168390927,root_cause_fixed_order_6,0.042067153845690194
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.152756902424847,,True,6,0.035184693513992005,native_practical,2.6419789848573767e-12,0.006174,1,34,coupled_quadratic,0.17000000000000007,flowstar,0.18794159594148102,root_cause_fixed_order_6,0.03518469351663403
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08221586377743142,,True,6,0.042124749472948475,native_practical,5.177949423063985e-12,0.006228,0,35,coupled_quadratic,0.17500000000000007,flowstar,0.12434061325555786,root_cause_fixed_order_6,0.04212474947812643
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15202429383972663,,True,6,0.03505697734932145,native_practical,2.7176179293227977e-12,0.006228,1,35,coupled_quadratic,0.17500000000000007,flowstar,0.1870812711917657,root_cause_fixed_order_6,0.03505697735203908
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08227454238347687,,True,6,0.04218216774908495,native_practical,5.3351547035675385e-12,0.006212,0,36,coupled_quadratic,0.18000000000000008,flowstar,0.12445671013789698,root_cause_fixed_order_6,0.042182167754420116
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1512953752970679,,True,6,0.03493000628801274,native_practical,2.791654372221038e-12,0.006212,1,36,coupled_quadratic,0.18000000000000008,flowstar,0.18622538158787233,root_cause_fixed_order_6,0.03493000629080442
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0823329745286667,,True,6,0.04223940915900776,native_practical,5.489754577921739e-12,0.006659,0,37,coupled_quadratic,0.18500000000000008,flowstar,0.12457238369316422,root_cause_fixed_order_6,0.04223940916449752
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1505701282452924,,True,6,0.034803776369565886,native_practical,2.8660861458105222e-12,0.006659,1,37,coupled_quadratic,0.18500000000000008,flowstar,0.1853739046177244,root_cause_fixed_order_6,0.03480377637243201
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08239116108415905,,True,6,0.04229647419417851,native_practical,5.645587593634611e-12,0.006278,0,38,coupled_quadratic,0.19000000000000009,flowstar,0.12468763528398316,root_cause_fixed_order_6,0.042296474199824116
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14984853422568015,,True,6,0.034678283653127084,native_practical,2.940970468456296e-12,0.006278,1,38,coupled_quadratic,0.19000000000000009,flowstar,0.1845268178817482,root_cause_fixed_order_6,0.034678283656068065
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08244910291993773,,True,6,0.04235336334756662,native_practical,5.798506353353276e-12,0.006269,0,39,coupled_quadratic,0.1950000000000001,flowstar,0.12480246627330287,root_cause_fixed_order_6,0.042353363353365134
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.149130574871907,,True,6,0.03455352421740143,native_practical,3.0153120214392572e-12,0.006269,1,39,coupled_quadratic,0.1950000000000001,flowstar,0.18368409909232378,root_cause_fixed_order_6,0.03455352422041677
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0825068009047909,,True,6,0.042410077113594485,native_practical,5.9524955800576664e-12,0.006525,0,40,coupled_quadratic,0.2000000000000001,flowstar,0.12491687802433789,root_cause_fixed_order_6,0.04241007711954699
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14841623190958816,,True,6,0.03442949416056035,native_practical,3.0900669976569114e-12,0.006525,1,40,coupled_quadratic,0.2000000000000001,flowstar,0.18284572607323862,root_cause_fixed_order_6,0.03442949416365046
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08256425590629053,,True,6,0.042466615988110745,native_practical,6.107635424967072e-12,0.006409,0,41,coupled_quadratic,0.2050000000000001,flowstar,0.12503087190050893,root_cause_fixed_order_6,0.0424666159942184
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14770548715581858,,True,6,0.03430618960015974,native_practical,3.165269774633499e-12,0.006409,1,41,coupled_quadratic,0.2050000000000001,flowstar,0.18201167675914362,root_cause_fixed_order_6,0.034306189603325044
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08262146879077197,,True,6,0.04252298046834849,native_practical,6.263968514855217e-12,0.006453,0,42,coupled_quadratic,0.2100000000000001,flowstar,0.12514444926538446,root_cause_fixed_order_6,0.04252298047461249
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14699832251871847,,True,6,0.03418360667305259,native_practical,3.2409559772194702e-12,0.006453,1,42,coupled_quadratic,0.2100000000000001,flowstar,0.18118192919501205,root_cause_fixed_order_6,0.03418360667629358
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0826784404233136,,True,6,0.042579171052887346,native_practical,6.4215791882728675e-12,0.006302,0,43,coupled_quadratic,0.2150000000000001,flowstar,0.12525761148262254,root_cause_fixed_order_6,0.042579171059308946
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1462947199969814,,True,6,0.03406174153530411,native_practical,3.315134217072789e-12,0.006302,1,43,coupled_quadratic,0.2150000000000001,flowstar,0.18035646153560067,root_cause_fixed_order_6,0.03406174153861927
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08273517166771721,,True,6,0.04263518824162024,native_practical,6.5763814452528265e-12,0.006409,0,44,coupled_quadratic,0.2200000000000001,flowstar,0.12537035991591386,root_cause_fixed_order_6,0.04263518824819665
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14559466167942345,,True,6,0.033940590362100675,native_practical,3.3897269336728677e-12,0.006409,1,44,coupled_quadratic,0.2200000000000001,flowstar,0.17953525204491388,root_cause_fixed_order_6,0.033940590365490436
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08279166338648838,,True,6,0.04269103253570859,native_practical,6.728100750327828e-12,0.006684,0,45,coupled_quadratic,0.22500000000000012,flowstar,0.1254826959289251,root_cause_fixed_order_6,0.042691032542436724
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1448981297445354,,True,6,0.033820149347671635,native_practical,3.4627014052951157e-12,0.006684,1,45,coupled_quadratic,0.22500000000000012,flowstar,0.17871827909566976,root_cause_fixed_order_6,0.033820149351134365
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08284791644081717,,True,6,0.042746704437547065,native_practical,6.878588528364754e-12,0.006476,0,46,coupled_quadratic,0.23000000000000012,flowstar,0.12559462088524284,root_cause_fixed_order_6,0.04274670444442567
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14420510646003648,,True,6,0.03370041470519691,native_practical,3.5360170717251314e-12,0.006476,1,46,coupled_quadratic,0.23000000000000012,flowstar,0.17790552116876945,root_cause_fixed_order_6,0.03370041470873297
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0829039316905592,,True,6,0.042802204450729534,native_practical,7.029788894907897e-12,0.00648,0,47,coupled_quadratic,0.23500000000000013,flowstar,0.12570613614831855,root_cause_fixed_order_6,0.042802204457759355
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14351557418243094,,True,6,0.03358138266672772,native_practical,3.6097027402403502e-12,0.00648,1,47,coupled_quadratic,0.23500000000000013,flowstar,0.17709695685276838,root_cause_fixed_order_6,0.033581382670337445
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08295970999421705,,True,6,0.04285753308001705,native_practical,7.179769301561325e-12,0.006533,0,48,coupled_quadratic,0.24000000000000013,flowstar,0.1258172430814139,root_cause_fixed_order_6,0.04285753308719685
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14282951535656646,,True,6,0.03346304948310019,native_practical,3.683786290970423e-12,0.006533,1,48,coupled_quadratic,0.24000000000000013,flowstar,0.17629256484335046,root_cause_fixed_order_6,0.033463049486784
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08301525220892177,,True,6,0.042912690831294675,native_practical,7.330446090451363e-12,0.006562,0,49,coupled_quadratic,0.24500000000000013,flowstar,0.1259279430475469,root_cause_fixed_order_6,0.04291269083862513
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1421469125151944,,True,6,0.0333454114238515,native_practical,3.758298497335659e-12,0.006562,1,49,coupled_quadratic,0.24500000000000013,flowstar,0.17549232394280423,root_cause_fixed_order_6,0.03334541142760983
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08307055919041485,,True,6,0.042967678211541724,native_practical,7.481853809642587e-12,0.006798,0,50,coupled_quadratic,0.2500000000000001,flowstar,0.12603823740943845,root_cause_fixed_order_6,0.0429676782190236
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14146774827853312,,True,6,0.03322846477713576,native_practical,3.8332714946476555e-12,0.006798,1,50,coupled_quadratic,0.2500000000000001,flowstar,0.17469621305950217,root_cause_fixed_order_6,0.03322846478096905
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08013438982210279,,True,2,0.04011999999999999,native_low_order,9.731230144402878e-06,0.0003,0,1,coupled_quadratic,0.01,flowstar,0.1202641210522472,root_cause_fixed_order_2,0.040129731230144405
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.1782668984574842,,True,2,0.03968000000000005,native_low_order,9.46608278185953e-06,0.0003,1,1,coupled_quadratic,0.01,flowstar,0.21795636454026615,root_cause_fixed_order_2,0.039689466082781955
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.0802676799858131,,True,2,0.04023924067404,native_low_order,1.944271531762688e-05,0.000271,0,2,coupled_quadratic,0.02,flowstar,0.12052636337517074,root_cause_fixed_order_2,0.04025868338935763
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.1765511399152381,,True,2,0.03936359987820004,native_low_order,1.9042954077492992e-05,0.000271,1,2,coupled_quadratic,0.02,flowstar,0.21593378274751568,root_cause_fixed_order_2,0.039382642832277576
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08039987768679778,,True,2,0.04035772547516375,native_low_order,2.913428561564253e-05,0.000291,0,3,coupled_quadratic,0.03,flowstar,0.12078673744757719,root_cause_fixed_order_2,0.04038685976077941
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.1748526449102717,,True,2,0.03905076186745071,native_low_order,2.8540809736908846e-05,0.000291,1,3,coupled_quadratic,0.03,flowstar,0.21393194758745934,root_cause_fixed_order_2,0.03907930267718765
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08053099011476642,,True,2,0.04047545789741744,native_low_order,3.880578053707093e-05,0.000277,0,4,coupled_quadratic,0.04,flowstar,0.12104525379272094,root_cause_fixed_order_2,0.04051426367795452
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.17317124026752517,,True,2,0.03874144857267203,native_low_order,3.7960743120000345e-05,0.000277,1,4,coupled_quadratic,0.04,flowstar,0.21195064958331722,root_cause_fixed_order_2,0.038779409315792046
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08066102445245157,,True,2,0.04059244147432589,native_low_order,4.8457048799042485e-05,0.000275,0,5,coupled_quadratic,0.05,flowstar,0.12130192297557653,root_cause_fixed_order_2,0.040640898523124955
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.1715067545398102,,True,2,0.038435622967504246,native_low_order,4.7303830937389877e-05,0.000275,1,5,coupled_quadratic,0.05,flowstar,0.20998968133825185,root_cause_fixed_order_2,0.03848292679844165
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08078998787461443,,True,2,0.04070867977739456,native_low_order,5.808794815491304e-05,0.000276,0,6,coupled_quadratic,0.060000000000000005,flowstar,0.12155675560016392,root_cause_fixed_order_2,0.04076676772554949
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.1698590179907115,,True,2,0.03813324839098553,native_low_order,5.6571133506242226e-05,0.000276,1,6,coupled_quadratic,0.060000000000000005,flowstar,0.2080488375152033,root_cause_fixed_order_2,0.0381898195244918
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08091788754707534,,True,2,0.040824176414637425,native_low_order,6.769834521386273e-05,0.000277,0,7,coupled_quadratic,0.07,flowstar,0.12180976230692664,root_cause_fixed_order_2,0.0408918747598513
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.16822786257765532,,True,2,0.03783428854425758,native_low_order,6.576369500264236e-05,0.000277,1,7,coupled_quadratic,0.07,flowstar,0.2061279148169156,root_cause_fixed_order_2,0.03790005223926027
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.08104473062576895,,True,2,0.04093893502913057,native_low_order,7.728811526240054e-05,0.000277,0,8,coupled_quadratic,0.08,flowstar,0.12206095377016192,root_cause_fixed_order_2,0.041016223144392974
,complete_total_degree_2,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,0.25,endpoint_raw,0.16661312193514383,,True,2,0.037538707487298095,native_low_order,7.488254371056753e-05,0.000277,1,8,coupled_quadratic,0.08,flowstar,0.20422671196615252,root_cause_fixed_order_2,0.0376135900310087
