lane,tool,segment_index,physical_time,controller_period,state,enclosure_kind,margin_min,margin_median,margin_p95,margin_max
common_control_plant_replay,xiangru,142,14.200000000000001,15,x3,endpoint,1.2651260901696717,1.3047517637921389,1.336177248070816,1.3417825518740674
common_control_plant_replay,torch,142,14.200000000000001,15,x4,endpoint,1.2145446196953595,1.2635115949064664,1.333485275636684,1.3372688216948398
common_control_plant_replay,xiangru,142,14.200000000000001,15,x4,endpoint,1.2145446197014653,1.2635115949125457,1.3334852756426938,1.3372688217008544
common_control_plant_replay,torch,142,14.200000000000001,15,x1,tube,1.635444943292863,1.67716107383748,1.7159850984861047,1.7207128856467924
common_control_plant_replay,xiangru,142,14.200000000000001,15,x1,tube,1.6356439356093553,1.6773531170087062,1.716153623609301,1.7208823458786955
common_control_plant_replay,torch,142,14.200000000000001,15,x2,tube,1.62168167988886,1.6591913561245828,1.685747568969059,1.6949606621629352
common_control_plant_replay,xiangru,142,14.200000000000001,15,x2,tube,1.6266968698206183,1.6636072881914477,1.6904092545656955,1.6990872880622445
common_control_plant_replay,torch,142,14.200000000000001,15,x3,tube,1.2098809093220533,1.247398011940384,1.280374973187382,1.2871384309914706
common_control_plant_replay,xiangru,142,14.200000000000001,15,x3,tube,1.224257533563195,1.2604729460557174,1.2921479024605713,1.29802647020318
common_control_plant_replay,torch,142,14.200000000000001,15,x4,tube,1.2145446196953502,1.2635115949064577,1.3334852756366762,1.337268821694832
common_control_plant_replay,xiangru,142,14.200000000000001,15,x4,tube,1.2145446197014653,1.2635115949125457,1.3334852756426938,1.3372688217008541
common_control_plant_replay,torch,143,14.3,15,x1,endpoint,1.6078787765297182,1.6527641278390979,1.6920853350683975,1.6983343330411502
common_control_plant_replay,xiangru,143,14.3,15,x1,endpoint,1.6077713791853796,1.652657806388651,1.6920260549478616,1.698265323024423
common_control_plant_replay,torch,143,14.3,15,x2,endpoint,1.6934566244532756,1.7237021413945977,1.7447799237262176,1.751665782443999
common_control_plant_replay,xiangru,143,14.3,15,x2,endpoint,1.6928847579417865,1.7231837088880482,1.744383567754931,1.751300594502601
common_control_plant_replay,torch,143,14.3,15,x3,endpoint,1.3080636559063281,1.3491728344725185,1.3829396586310871,1.3916828476008933
common_control_plant_replay,xiangru,143,14.3,15,x3,endpoint,1.3080636559164742,1.3491728344826341,1.3829396586411746,1.3916828476110084
common_control_plant_replay,torch,143,14.3,15,x4,endpoint,1.145001913965117,1.1950273028948424,1.2672197927268851,1.270383212839115
common_control_plant_replay,xiangru,143,14.3,15,x4,endpoint,1.1450019139752738,1.1950273029049359,1.2672197927368891,1.2703832128491086
common_control_plant_replay,torch,143,14.3,15,x1,tube,1.6040043193490168,1.6492311446234464,1.6889909592623173,1.6952621809899258
common_control_plant_replay,xiangru,143,14.3,15,x1,tube,1.6041694919019753,1.6493864682542592,1.6891477909218593,1.6954153163430525
common_control_plant_replay,torch,143,14.3,15,x2,tube,1.6529673095212496,1.6860801643996903,1.7112757588182599,1.719584445138945
common_control_plant_replay,xiangru,143,14.3,15,x2,tube,1.658261166712136,1.6909628028487251,1.71609284844448,1.724000086643537
common_control_plant_replay,torch,143,14.3,15,x3,tube,1.2481067827491819,1.2899826502053298,1.3230065959936308,1.3273635982766068
common_control_plant_replay,xiangru,143,14.3,15,x3,tube,1.2651260901706718,1.304751763793139,1.336177248071816,1.3417825518750675
common_control_plant_replay,torch,143,14.3,15,x4,tube,1.1450019139651066,1.195027302894833,1.2672197927268765,1.2703832128391062
common_control_plant_replay,xiangru,143,14.3,15,x4,tube,1.1450019139752738,1.1950273029049359,1.2672197927368891,1.2703832128491088
common_control_plant_replay,torch,144,14.4,15,x1,endpoint,1.5816467699301333,1.6292102688558012,1.6693036357070636,1.6770031160196825
common_control_plant_replay,xiangru,144,14.4,15,x1,endpoint,1.581456912306262,1.6290362713828488,1.6691988828121798,1.6768821060180539
common_control_plant_replay,torch,144,14.4,15,x2,endpoint,1.7294186604480957,1.7564060720206638,1.7761850520474634,1.7806656799545209
common_control_plant_replay,xiangru,144,14.4,15,x2,endpoint,1.7285579602721335,1.7557980399624942,1.775456320791344,1.780135989233795
common_control_plant_replay,torch,144,14.4,15,x3,endpoint,1.3530702307879534,1.3951252384726889,1.431293535792236,1.4426313136895708
common_control_plant_replay,xiangru,144,14.4,15,x3,endpoint,1.3530702308026132,1.3951252384873472,1.43129353580683,1.4426313137041806
common_control_plant_replay,torch,144,14.4,15,x4,endpoint,1.0754592082346197,1.1296923316091991,1.2043583059322849,1.207497141956725
common_control_plant_replay,xiangru,144,14.4,15,x4,endpoint,1.0754592082491825,1.1296923316236902,1.2043583059466256,1.2074971419710527
common_control_plant_replay,torch,144,14.4,15,x1,tube,1.5769015282177383,1.6248593490495749,1.6655135504260834,1.6732377935492098
common_control_plant_replay,xiangru,144,14.4,15,x1,tube,1.5770064189688118,1.6249659140671295,1.6656438481422449,1.6733580890943938
common_control_plant_replay,torch,144,14.4,15,x2,tube,1.6869714329633425,1.7176149713728899,1.73923588257429,1.7463715371857407
common_control_plant_replay,xiangru,144,14.4,15,x2,tube,1.692479833219343,1.7228251052690942,1.7440970615935516,1.7510321572264453
common_control_plant_replay,torch,144,14.4,15,x3,tube,1.2884016653152073,1.331580442379304,1.3667003039050545,1.3745607769895023
common_control_plant_replay,xiangru,144,14.4,15,x3,tube,1.3080636559174743,1.349172834483634,1.3829396586421747,1.3916828476120084
common_control_plant_replay,torch,144,14.4,15,x4,tube,1.0754592082346086,1.1296923316091887,1.2043583059322753,1.2074971419567158
common_control_plant_replay,xiangru,144,14.4,15,x4,tube,1.0754592082491823,1.1296923316236902,1.2043583059466254,1.2074971419710527
common_control_plant_replay,torch,145,14.5,15,x1,endpoint,1.5598872903274956,1.6093037521078597,1.6501606474854036,1.659205096695577
common_control_plant_replay,xiangru,145,14.5,15,x1,endpoint,1.559586688317888,1.6090291102295367,1.6499951209802064,1.6590151778813251
common_control_plant_replay,torch,145,14.5,15,x2,endpoint,1.7652596331115917,1.78971366479422,1.8095955565071888,1.8129591640849239
common_control_plant_replay,xiangru,145,14.5,15,x2,endpoint,1.7641673863527902,1.7887240651422165,1.8086320378517973,1.812016645380757
common_control_plant_replay,torch,145,14.5,15,x3,endpoint,1.4001458148084467,1.4428471839637993,1.4835179680957546,1.4946279501340176
common_control_plant_replay,xiangru,145,14.5,15,x3,endpoint,1.4001458148280979,1.44284718398338,1.483517968115309,1.4946279501535942
common_control_plant_replay,torch,145,14.5,15,x4,endpoint,1.0059165025038679,1.065100589343171,1.141201302235866,1.145410958247325
common_control_plant_replay,xiangru,145,14.5,15,x4,endpoint,1.005916502523191,1.0651005893623733,1.14120130225487,1.1454109582663277
common_control_plant_replay,torch,145,14.5,15,x1,tube,1.554321751041838,1.6041886232057303,1.6457155627819993,1.6547868830170889
common_control_plant_replay,xiangru,145,14.5,15,x1,tube,1.5543368037596008,1.6042148068023332,1.6458029403551346,1.6548563028468033
common_control_plant_replay,torch,145,14.5,15,x2,tube,1.7224412729861924,1.7502854829566894,1.7697533276031248,1.7749718031392436
common_control_plant_replay,xiangru,145,14.5,15,x2,tube,1.728083393139114,1.755446648366195,1.7750761948539526,1.7798339393831466
common_control_plant_replay,torch,145,14.5,15,x3,tube,1.3307655570201005,1.3750780911495444,1.412993001980211,1.4231214806457237
common_control_plant_replay,xiangru,145,14.5,15,x3,tube,1.3530702308036129,1.395125238488347,1.43129353580783,1.4426313137051805
common_control_plant_replay,torch,145,14.5,15,x4,tube,1.005916502503856,1.0651005893431598,1.1412013022358558,1.1454109582473146
common_control_plant_replay,xiangru,145,14.5,15,x4,tube,1.005916502523191,1.0651005893623733,1.14120130225487,1.1454109582663277
common_control_plant_replay,torch,146,14.600000000000001,15,x1,endpoint,1.5427222571049555,1.5934715175833252,1.6347672020169717,1.6450370466406588
common_control_plant_replay,xiangru,146,14.600000000000001,15,x1,endpoint,1.5422798717244532,1.5931023138336533,1.634524334920509,1.6447601049268101
common_control_plant_replay,torch,146,14.600000000000001,15,x2,endpoint,1.8018533156673173,1.8248253861823074,1.843820371522836,1.8495617976440277
common_control_plant_replay,xiangru,146,14.600000000000001,15,x2,endpoint,1.8004177603268288,1.823614393777173,1.8427222205242275,1.8483636714590634
common_control_plant_replay,torch,146,14.600000000000001,15,x3,endpoint,1.4492904079677806,1.493424199975331,1.5370838763494377,1.5476727569342072
common_control_plant_replay,xiangru,146,14.600000000000001,15,x3,endpoint,1.449290407992939,1.4934242000002573,1.5370838763744599,1.5476727569592588
common_control_plant_replay,torch,146,14.600000000000001,15,x4,endpoint,0.9363737967728618,1.0025792127566426,1.0771103834383027,1.0833247745376817
common_control_plant_replay,xiangru,146,14.600000000000001,15,x4,endpoint,0.9363737967972998,1.0025792127808528,1.077110383462324,1.083324774561702
common_control_plant_replay,torch,146,14.600000000000001,15,x1,tube,1.5363951827036662,1.5877292737612285,1.6297144693555365,1.6400128177578415
common_control_plant_replay,xiangru,146,14.600000000000001,15,x1,tube,1.5362878779530367,1.5876716326767804,1.6297411150480567,1.640011952466156
common_control_plant_replay,torch,146,14.600000000000001,15,x2,tube,1.758051611027646,1.7828035237328685,1.8027394030857626,1.806131758994125
common_control_plant_replay,xiangru,146,14.600000000000001,15,x2,tube,1.7636572544110376,1.7882786789099356,1.808218580836263,1.8116121894045987
common_control_plant_replay,torch,146,14.600000000000001,15,x3,tube,1.3751984578638345,1.420496271450824,1.4620434751730518,1.472730354657688
common_control_plant_replay,xiangru,146,14.600000000000001,15,x3,tube,1.400145814829098,1.4428471839843802,1.483517968116309,1.494627950154594
common_control_plant_replay,torch,146,14.600000000000001,15,x4,tube,0.9363737967728487,1.0025792127566306,1.0771103834382916,1.0833247745376706
common_control_plant_replay,xiangru,146,14.600000000000001,15,x4,tube,0.9363737967972998,1.0025792127808528,1.077110383462324,1.083324774561702
common_control_plant_replay,torch,147,14.700000000000001,15,x1,endpoint,1.530218093012315,1.5819112517706633,1.6231882155722237,1.6345514457305326
common_control_plant_replay,xiangru,147,14.700000000000001,15,x1,endpoint,1.5296006675827034,1.5813981833149053,1.6228505486504128,1.6341685582925667
common_control_plant_replay,torch,147,14.700000000000001,15,x2,endpoint,1.8389468642438218,1.8610025947571955,1.880977684570242,1.8866452826490543
common_control_plant_replay,xiangru,147,14.700000000000001,15,x2,endpoint,1.8373907985472533,1.8595646534417933,1.879508610252832,1.8851784180018916
common_control_plant_replay,torch,147,14.700000000000001,15,x3,endpoint,1.5005040102659268,1.5449183406571128,1.5920216219150112,1.601765734090112
common_control_plant_replay,xiangru,147,14.700000000000001,15,x3,endpoint,1.5005040102971459,1.54491834068827,1.592021621946053,1.6017657341211846
common_control_plant_replay,torch,147,14.700000000000001,15,x4,endpoint,0.8668310910416013,0.9397545262882624,1.0130194646404969,1.0221383518700602
common_control_plant_replay,xiangru,147,14.700000000000001,15,x4,endpoint,0.8668310910715085,0.9397545263180082,1.0130194646698774,1.0221383518994795
common_control_plant_replay,torch,147,14.700000000000001,15,x1,tube,1.5231958785361148,1.5755339961189057,1.6175813127359022,1.6289741664969737
common_control_plant_replay,xiangru,147,14.700000000000001,15,x1,tube,1.5229312164202622,1.5753491918462512,1.6175283331859807,1.6288826004240706
common_control_plant_replay,torch,147,14.700000000000001,15,x2,tube,1.794235821579273,1.817676756811197,1.8369141455312954,1.8423780120178472
common_control_plant_replay,xiangru,147,14.700000000000001,15,x2,tube,1.7998464942075874,1.823143467982634,1.8423110256762794,1.8479312130029681
common_control_plant_replay,torch,147,14.700000000000001,15,x3,tube,1.4217003678463809,1.4688778147757664,1.5132888633797148,1.5233873990253675
common_control_plant_replay,xiangru,147,14.700000000000001,15,x3,tube,1.4492904079939388,1.4934242000012572,1.53708387637546,1.5476727569602589
common_control_plant_replay,torch,147,14.700000000000001,15,x4,tube,0.8668310910415871,0.9397545262882498,1.013019464640485,1.0221383518700482
common_control_plant_replay,xiangru,147,14.700000000000001,15,x4,tube,0.8668310910715082,0.9397545263180082,1.0130194646698774,1.0221383518994795
common_control_plant_replay,torch,148,14.8,15,x1,endpoint,1.52238557135182,1.5750610750867144,1.6157361475649432,1.6277559836263
common_control_plant_replay,xiangru,148,14.8,15,x1,endpoint,1.5215585369617686,1.5743466969209017,1.6152019575803083,1.6272480965066611
common_control_plant_replay,torch,148,14.8,15,x2,endpoint,1.876156461780615,1.8969644736372446,1.9178520337372027,1.9237701782727448
common_control_plant_replay,xiangru,148,14.8,15,x2,endpoint,1.8742411509477497,1.895342529684966,1.9160981279112634,1.9220309170318668
common_control_plant_replay,torch,148,14.8,15,x3,endpoint,1.5537866217028575,1.5992047222391803,1.648522177924727,1.6569068816017047
common_control_plant_replay,xiangru,148,14.8,15,x3,endpoint,1.553786621740729,1.5992047222769674,1.6485221779623664,1.6569068816393817
common_control_plant_replay,torch,148,14.8,15,x4,endpoint,0.7972883853100861,0.8755663546828867,0.9489285458424487,0.9610100949609168
common_control_plant_replay,xiangru,148,14.8,15,x4,endpoint,0.797288385345817,0.8755663547183582,0.948928545877531,0.9610100949960507
common_control_plant_replay,torch,148,14.8,15,x1,tube,1.5147415132079265,1.568072496668418,1.6094915621879378,1.6216839000056273
common_control_plant_replay,xiangru,148,14.8,15,x1,tube,1.5142828494914418,1.5676917371146493,1.6092695247644249,1.6214810801175523
common_control_plant_replay,torch,148,14.8,15,x2,tube,1.8313578104159185,1.8534355050809066,1.8734267212617566,1.8790300766661356
common_control_plant_replay,xiangru,148,14.8,15,x2,tube,1.8368360404063133,1.859005257279677,1.8790484295221845,1.8847250994699962
common_control_plant_replay,torch,148,14.8,15,x3,tube,1.4702712869677117,1.517262127053567,1.5655955303579987,1.575092613748735
common_control_plant_replay,xiangru,148,14.8,15,x3,tube,1.500504010298146,1.5449183406892701,1.592021621947053,1.6017657341221847
common_control_plant_replay,torch,148,14.8,15,x4,tube,0.7972883853100714,0.875566354682873,0.948928545842436,0.9610100949609037
common_control_plant_replay,xiangru,148,14.8,15,x4,tube,0.7972883853458168,0.8755663547183581,0.9489285458775312,0.9610100949960507
common_control_plant_replay,torch,149,14.9,15,x1,endpoint,1.5191732749309377,1.5717962956812692,1.6122570757478385,1.6246081145867979
common_control_plant_replay,xiangru,149,14.9,15,x1,endpoint,1.518102275917402,1.5709101052390748,1.6115703347992008,1.62395706252622
common_control_plant_replay,torch,149,14.9,15,x2,endpoint,1.9129841026323806,1.926687106341107,1.9357905452109916,1.9392166675638536
common_control_plant_replay,xiangru,149,14.9,15,x2,endpoint,1.911115410290623,1.9255032709705668,1.934662818938713,1.937605244102876
common_control_plant_replay,torch,149,14.9,15,x3,endpoint,1.6091382422785445,1.6544480030039943,1.7063627712891785,1.7130961994689584
common_control_plant_replay,xiangru,149,14.9,15,x3,endpoint,1.6091382423236982,1.6544480030489686,1.706362771334035,1.7130961995138598
common_control_plant_replay,torch,149,14.9,15,x4,endpoint,0.7277456795783164,0.810981296200177,0.8848376270441581,0.8998818380515292
common_control_plant_replay,xiangru,149,14.9,15,x4,endpoint,0.7277456796202255,0.8109812962416864,0.8848376270852848,0.8998818380927216
common_control_plant_replay,torch,149,14.9,15,x1,tube,1.5109794729583743,1.5643513905754836,1.6055619544311779,1.6180982835873732
common_control_plant_replay,xiangru,149,14.9,15,x1,tube,1.5102972460272095,1.5638272164352638,1.6052052060328217,1.6177703189723487
common_control_plant_replay,torch,149,14.9,15,x2,tube,1.8681612310228395,1.8894417103570462,1.9084599734007794,1.9103264966251419
common_control_plant_replay,xiangru,149,14.9,15,x2,tube,1.8736455178514348,1.8948891290747985,1.911304828483312,1.9151428320827044
common_control_plant_replay,torch,149,14.9,15,x3,tube,1.520911215227799,1.5686286000233505,1.6197577754009262,1.6278459988277634
common_control_plant_replay,xiangru,149,14.9,15,x3,tube,1.5537866217417289,1.5992047222779673,1.6485221779633663,1.6569068816403818
common_control_plant_replay,torch,149,14.9,15,x4,tube,0.7277456795783008,0.8109812962001623,0.8848376270441447,0.8998818380515159
common_control_plant_replay,xiangru,149,14.9,15,x4,tube,0.7277456796202255,0.8109812962416864,0.8848376270852847,0.8998818380927216
common_control_plant_replay,torch,150,15.0,15,x1,endpoint,1.520483301709911,1.572608759569615,1.6124683750630235,1.6250287839508029
common_control_plant_replay,xiangru,150,15.0,15,x1,endpoint,1.5191364117682915,1.5714987237012976,1.6116114159054338,1.6242187856804564
common_control_plant_replay,torch,150,15.0,15,x2,endpoint,1.873972460058717,1.8990152687871968,1.926847684046346,1.9338013742533087
common_control_plant_replay,xiangru,150,15.0,15,x2,endpoint,1.8727492257957796,1.8977334298801818,1.9262301988029458,1.9332392701371734
common_control_plant_replay,torch,150,15.0,15,x3,endpoint,1.6342355982498544,1.6701288107015666,1.7393162951528496,1.7486393793420614
common_control_plant_replay,xiangru,150,15.0,15,x3,endpoint,1.6342355983030248,1.6701288107544103,1.7393162952052084,1.748639379394346
common_control_plant_replay,torch,150,15.0,15,x4,endpoint,0.6578778848374922,0.7482463489120547,0.8207467082456252,0.8387535811418978
common_control_plant_replay,xiangru,150,15.0,15,x4,endpoint,0.657877884885977,0.748246348960023,0.8207467082931383,0.8387535811894928
common_control_plant_replay,torch,150,15.0,15,x1,tube,1.5118235821587562,1.5640028833966637,1.6053488773309332,1.6181488427092412
common_control_plant_replay,xiangru,150,15.0,15,x1,tube,1.5108836232615057,1.5640068409511683,1.6048806666895843,1.617677473143492
common_control_plant_replay,torch,150,15.0,15,x2,tube,1.8670670628970893,1.892067829341403,1.9148250994758982,1.9184303335592128
common_control_plant_replay,xiangru,150,15.0,15,x2,tube,1.8662479480289649,1.8912040124600387,1.9172887455777818,1.9206013800731656
common_control_plant_replay,torch,150,15.0,15,x3,tube,1.5736201526266145,1.6220165854375308,1.662300674920465,1.670221765285481
common_control_plant_replay,xiangru,150,15.0,15,x3,tube,1.6091382423246983,1.6475819772953826,1.6847328198336529,1.6901111104820083
common_control_plant_replay,torch,150,15.0,15,x4,tube,0.657877884837476,0.7482463489120392,0.8207467082456109,0.8387535811418834
common_control_plant_replay,xiangru,150,15.0,15,x4,tube,0.657877884885977,0.7482463489600231,0.8207467082931383,0.8387535811894928
common_control_plant_replay,torch,151,15.100000000000001,16,x1,endpoint,1.5403594903817601,1.591654839544042,1.6298847636302563,1.6424270168240267
common_control_plant_replay,xiangru,151,15.100000000000001,16,x1,endpoint,1.540357224747466,1.5916533015208751,1.6298831961155422,1.64242561020014
common_control_plant_replay,torch,151,15.100000000000001,16,x2,endpoint,1.8616761557208106,1.8870721324209887,1.9136100057157388,1.9183204912053815
common_control_plant_replay,xiangru,151,15.100000000000001,16,x2,endpoint,1.8615738265949375,1.886984713468512,1.9135704178859612,1.9182847666399956
common_control_plant_replay,torch,151,15.100000000000001,16,x3,endpoint,1.7292689130333638,1.7804953218697759,1.8466146036756872,1.8578180998686042
common_control_plant_replay,xiangru,151,15.100000000000001,16,x3,endpoint,1.7292689130357206,1.7804953218721282,1.846614603677999,1.857818099870912
common_control_plant_replay,torch,151,15.100000000000001,16,x4,endpoint,0.9998538926241676,1.0420035217251948,1.075228545608885,1.0907078945967639
common_control_plant_replay,xiangru,151,15.100000000000001,16,x4,endpoint,0.9998538926265845,1.0420035217276016,1.0752285456112916,1.0907078945991693
common_control_plant_replay,torch,151,15.100000000000001,16,x1,tube,1.5336426572395836,1.5856242682168065,1.6250841562497214,1.637544068131315
common_control_plant_replay,xiangru,151,15.100000000000001,16,x1,tube,1.537831617092713,1.5888200542386384,1.6280661292823058,1.6406930748541089
common_control_plant_replay,torch,151,15.100000000000001,16,x2,tube,1.8605040371102424,1.886009852089431,1.9127096247951187,1.9174370473075222
common_control_plant_replay,xiangru,151,15.100000000000001,16,x2,tube,1.860623897931973,1.886148948669268,1.912860724332985,1.9175900967337745
common_control_plant_replay,torch,151,15.100000000000001,16,x3,tube,1.7258853617480607,1.7771654224650288,1.8434443785786432,1.8545955607665505
common_control_plant_replay,xiangru,151,15.100000000000001,16,x3,tube,1.7271787531477019,1.778441021634197,1.844505232131198,1.855597831572177
common_control_plant_replay,torch,151,15.100000000000001,16,x4,tube,0.9307113338524204,0.9776734726234643,1.0129769332856335,1.0294712347683195
common_control_plant_replay,xiangru,151,15.100000000000001,16,x4,tube,0.9559111064420607,1.0011659366757377,1.0365828790252567,1.053019434565143
common_control_plant_replay,torch,152,15.200000000000001,16,x1,endpoint,1.5471711546062852,1.5984168618089303,1.6347616187025884,1.647376938490454
common_control_plant_replay,xiangru,152,15.200000000000001,16,x1,endpoint,1.5471674501984145,1.5984140796171722,1.634758867208427,1.6473745885810276
common_control_plant_replay,torch,152,15.200000000000001,16,x2,endpoint,1.822872111028194,1.8466520809304807,1.8761731051843666,1.8792969881978112
common_control_plant_replay,xiangru,152,15.200000000000001,16,x2,endpoint,1.8226251358928824,1.8464161806986938,1.876067331229019,1.879200014549073
common_control_plant_replay,torch,152,15.200000000000001,16,x3,endpoint,1.636993624742046,1.6843892730851568,1.75399668183969,1.7633956603859777
common_control_plant_replay,xiangru,152,15.200000000000001,16,x3,endpoint,1.6369936247480998,1.6843892730912065,1.7539966818456572,1.7633956603919339
common_control_plant_replay,torch,152,15.200000000000001,16,x4,endpoint,1.0424704991694604,1.0830671757091919,1.1152119381220877,1.1283963546282432
common_control_plant_replay,xiangru,152,15.200000000000001,16,x4,endpoint,1.0424704991755336,1.083067175715283,1.11521193812812,1.1283963546342957
common_control_plant_replay,torch,152,15.200000000000001,16,x1,tube,1.5355570695081167,1.5872278802811493,1.6259814094832146,1.6386505635198472
common_control_plant_replay,xiangru,152,15.200000000000001,16,x1,tube,1.5402981501467001,1.591598527911295,1.6298356748557723,1.6423793152856656
common_control_plant_replay,torch,152,15.200000000000001,16,x2,tube,1.8207921482120322,1.844639199714799,1.8744680662964528,1.8776045608022671
common_control_plant_replay,xiangru,152,15.200000000000001,16,x2,tube,1.8208068259844057,1.8446771628376482,1.8745851142043004,1.8777268958908468
common_control_plant_replay,torch,152,15.200000000000001,16,x3,tube,1.633610073456742,1.6810593736804087,1.7508264567426466,1.760173121283925
common_control_plant_replay,xiangru,152,15.200000000000001,16,x3,tube,1.6349034648600762,1.6823349728532704,1.7518873102988515,1.761175392093194
common_control_plant_replay,torch,152,15.200000000000001,16,x4,tube,0.9744098746566454,1.0177373512114543,1.0528151465774374,1.0671596947997992
common_control_plant_replay,xiangru,152,15.200000000000001,16,x4,tube,0.9998538926275844,1.0420035217286017,1.0752285456122916,1.0907078946001694
common_control_plant_replay,torch,153,15.3,16,x1,endpoint,1.5581479245600693,1.6073265831766435,1.6430088965500003,1.6555724609806186
common_control_plant_replay,xiangru,153,15.3,16,x1,endpoint,1.5581426757162207,1.6073211977596178,1.6430051840408548,1.6555693834428586
common_control_plant_replay,torch,153,15.3,16,x2,endpoint,1.7864598902337239,1.8092546387157546,1.8406451147340173,1.8421795447631448
common_control_plant_replay,xiangru,153,15.3,16,x2,endpoint,1.786019815856048,1.8088307621755848,1.8404423965259378,1.8419920308720403
common_control_plant_replay,torch,153,15.3,16,x3,endpoint,1.548898656226484,1.5920703435329209,1.6655975030970154,1.6734137575005414
common_control_plant_replay,xiangru,153,15.3,16,x3,endpoint,1.5488986562366316,1.5920703435430674,1.665597503107032,1.6734137575105406
common_control_plant_replay,torch,153,15.3,16,x4,endpoint,1.0846299775598467,1.1223947244896504,1.1560540705335403,1.1660848146594747
common_control_plant_replay,xiangru,153,15.3,16,x4,endpoint,1.0846299775699269,1.1223947244997095,1.1560540705435502,1.166084814669522
common_control_plant_replay,torch,153,15.3,16,x1,tube,1.5418376364336266,1.5934936951747054,1.6304153773657757,1.6431668671304445
common_control_plant_replay,xiangru,153,15.3,16,x1,tube,1.547092602117783,1.5983455481585587,1.6346995430176763,1.6473169424749008
common_control_plant_replay,torch,153,15.3,16,x2,tube,1.7834959857071095,1.8063485974443418,1.838154587676349,1.8396968510705625
common_control_plant_replay,xiangru,153,15.3,16,x2,tube,1.7833521024325603,1.806232250288624,1.8382041670477685,1.8397571508710153
common_control_plant_replay,torch,153,15.3,16,x3,tube,1.5455151049411788,1.588726292486731,1.6624272779999707,1.6701912183984877
common_control_plant_replay,xiangru,153,15.3,16,x3,tube,1.5468084963486028,1.5899995377461824,1.663488131560221,1.6711934892117957
common_control_plant_replay,torch,153,15.3,16,x4,tube,1.0165693530470326,1.0577227920951602,1.0936572789888903,1.1048481548310312
common_control_plant_replay,xiangru,153,15.3,16,x4,tube,1.0424704991765337,1.083067175716283,1.1152119381291201,1.1283963546352958
common_control_plant_replay,torch,154,15.4,16,x1,endpoint,1.573092133018271,1.6198846296050933,1.654622378626969,1.666849472165965
common_control_plant_replay,xiangru,154,15.4,16,x1,endpoint,1.5730848045499073,1.6198810003439323,1.6546161059019615,1.6668458278693767
common_control_plant_replay,torch,154,15.4,16,x2,endpoint,1.7479010868243086,1.7755436849235795,1.8077634178368114,1.8084739361472275
common_control_plant_replay,xiangru,154,15.4,16,x2,endpoint,1.7471494434368728,1.774926633406474,1.8074357016326754,1.8081422259978166
common_control_plant_replay,torch,154,15.4,16,x3,endpoint,1.4649840074866491,1.5042662839082594,1.5815000072730443,1.5878723912122736
common_control_plant_replay,xiangru,154,15.4,16,x3,endpoint,1.4649840075013254,1.504266283922929,1.5815000072875371,1.5878723912267416
common_control_plant_replay,torch,154,15.4,16,x4,endpoint,1.12678945594998,1.1609583826349739,1.1968962029447485,1.203773274690458
common_control_plant_replay,xiangru,154,15.4,16,x4,endpoint,1.1267894559644205,1.1609583826494803,1.1968962029590806,1.2037732747048482
common_control_plant_replay,torch,154,15.4,16,x1,tube,1.552325443307341,1.6023391808882859,1.6382511584871342,1.6509587034958058
common_control_plant_replay,xiangru,154,15.4,16,x1,tube,1.55805181574986,1.6072456042997099,1.6429341862462168,1.655500531237094
common_control_plant_replay,torch,154,15.4,16,x2,tube,1.7438302604771838,1.771756045802714,1.8045433353155198,1.8053026617509262
common_control_plant_replay,xiangru,154,15.4,16,x2,tube,1.7434248420877323,1.7714715859612244,1.804490690420557,1.8052444249367832
common_control_plant_replay,torch,154,15.4,16,x3,tube,1.4616004562013434,1.50094364090888,1.5783373336887334,1.5846498521102186
common_control_plant_replay,xiangru,154,15.4,16,x3,tube,1.4628938476132918,1.5022222286272235,1.5793987076906872,1.5856521229279918
common_control_plant_replay,torch,154,15.4,16,x4,tube,1.0587288314371666,1.0961911967218252,1.1344994114000992,1.142536614862015
common_control_plant_replay,xiangru,154,15.4,16,x4,tube,1.084629977570927,1.1223947245007095,1.1560540705445501,1.1660848146705218
common_control_plant_replay,torch,155,15.5,16,x1,endpoint,1.5917731585732784,1.636792525142543,1.6692309407250228,1.681018404274508
common_control_plant_replay,xiangru,155,15.5,16,x1,endpoint,1.5917626427260978,1.6367839986792978,1.6692229908866512,1.6810141971103316
common_control_plant_replay,torch,155,15.5,16,x2,endpoint,1.7118982779238685,1.7424796237554263,1.7789069766075076,1.7796280240919877
common_control_plant_replay,xiangru,155,15.5,16,x2,endpoint,1.7108049084692478,1.741544420395408,1.7783443283132077,1.7790903585639224
common_control_plant_replay,torch,155,15.5,16,x3,endpoint,1.3832017191492494,1.421356682225001,1.5018580385084026,1.5067715615211477
common_control_plant_replay,xiangru,155,15.5,16,x3,endpoint,1.383201719168952,1.4213566822446668,1.5018580385278375,1.5067715615405473
common_control_plant_replay,torch,155,15.5,16,x4,endpoint,1.168860500055759,1.1993844799782414,1.2377383353557132,1.2426997539118676
common_control_plant_replay,xiangru,155,15.5,16,x4,endpoint,1.1688605000749082,1.1993844799974136,1.237738335374711,1.2426997539308988
common_control_plant_replay,torch,155,15.5,16,x1,tube,1.5668261506643502,1.614160679579494,1.6493252490002186,1.6618643048034005
