run_id,mode,order,validation_mode,cutoff_threshold,target_remainder_radius,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,31,validated,1,1.0665137116964769,1.0939439207465911,0.027430209050114264,1.4359326263206067,2.284070272678774,-0.74610176012090612,-0.23226126978077274,0.84813764635816735,0.51384049034013335,1.3619781366983008,1,0.041145313575171399,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,32,validated,1,1.0939439207465911,1.1145165775341768,0.0205726567875857,1.4204088077855688,2.2792093558060356,-0.76279811302225675,-0.24046623856132637,0.85880054802046679,0.52233187446093043,1.3811324224813972,1,0.03085898518137855,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,33,validated,1,1.1145165775341768,1.1453755627155553,0.03085898518137855,1.3964760213622462,2.2716277530625884,-0.78795481667113232,-0.25106933081938915,0.87515173170034211,0.53688548585174312,1.4120372175520852,0,0.046288477772067821,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,34,validated,1,1.1453755627155553,1.1685198016015892,0.02314423888603391,1.3780120198357404,2.2657481163506046,-0.80731971976291705,-0.25722530493547702,0.88773609651486418,0.55009441482744004,1.4378305113423042,1,0.034716358329050866,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,35,validated,1,1.1685198016015892,1.20323615993064,0.034716358329050866,1.3494679750929581,2.2566944499227142,-0.83671678631020552,-0.26461291705232404,0.90722647482975605,0.57210386925788148,1.4793303440876375,0,0.052074537493576295,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,36,validated,1,1.20323615993064,1.2292734286774283,0.026037268746788148,1.3273802160703705,2.2497637338521033,-0.85960894800962373,-0.26802704705014591,0.92238351778173278,0.59158190095947782,1.5139654187412106,1,0.039055903120182221,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,37,validated,1,1.2292734286774283,1.2488013802375193,0.019527951560091111,1.3104183125328734,2.244518829299615,-0.87732853247190712,-0.2693953454380027,0.93410051676674155,0.60793318703390442,1.542033703800646,1,0.029291927340136664,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,38,validated,1,1.2488013802375193,1.2780933075776559,0.029291927340136664,1.284318774238024,2.236618763038138,-0.90438171593586647,-0.27034743158925056,0.95229998880011402,0.63403428434661591,1.58633427314673,0,0.043937891010204996,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,39,validated,1,1.2780933075776559,1.3000622530827584,0.021968945505102498,1.2642153420495481,2.2306914445497474,-0.9255200673691526,-0.26955995054924264,0.96647610250019933,0.65596011681990996,1.6224362193201092,1,0.032953418257653744,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,40,validated,1,1.3000622530827584,1.3165389622115853,0.016476709128826872,1.2488288863988515,2.2262641287465499,-0.94190589510726619,-0.26810484193793604,0.97743524234769841,0.67380105316933014,1.6512362955170286,1,0.024715063693240308,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,41,validated,1,1.3165389622115853,1.3412540259048256,0.024715063693240308,1.2252362958761276,2.2196782834762212,-0.9669814819285989,-0.26518818401334204,0.99444198760009361,0.7017932979152568,1.6962352855153504,0,0.037072595539860462,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,42,validated,1,1.3412540259048256,1.3597903236747557,0.018536297769930231,1.2071282234369991,2.2147961735872204,-0.98657136038509763,-0.26186911444042943,1.0076679501502213,0.72470224594466814,1.7323701960948894,1,0.027804446654895346,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,43,validated,1,1.3597903236747557,1.3875947703296512,0.027804446654895346,1.1792736443572109,2.2076032921357447,-1.0167436080131589,-0.25594507361302465,1.0283296477785338,0.76079853440013423,1.789128182178668,0,0.041706669982343021,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,44,validated,1,1.3875947703296512,1.4084481053208227,0.020853334991171511,1.1578204110467476,2.2023317480844407,-1.0405407235761701,-0.24997909029618715,1.0445113370376931,0.79056163327998297,1.835072970317676,1,0.031280002486757268,
